id_transaccion,id_usuario,fecha,hora,gasto_promedio_usuario,hora_habitual_usuario,desviacion_hora,categoria,monto,ratio_monto_promedio,es_online,tipo_ip,intentos_ultimos_10_min,es_fraude
51001,5044,2025-01-01 19:40:00,19,35.35,2,7,Suscripciones,7.08,0.2,1,Residencial,0.0,0
41688,3213,2025-01-01 19:46:00,19,17.74,13,6,Supermercado,5.2,0.29,1,Residencial,0.0,0
33538,4816,2025-01-01 19:50:00,19,35.27,2,7,Viajes,183.69,5.21,1,Residencial,0.0,0
48865,7314,2025-01-01 19:50:00,19,21.48,20,1,Electrónica,26.38,1.23,1,Residencial,0.0,0
26407,5369,2025-01-01 19:51:00,19,23.77,11,8,Suscripciones,6.18,0.26,1,Datacenter,0.0,1
60148,9055,2025-01-01 19:54:00,19,224.46,19,0,Electrónica,39.81,0.18,1,Residencial,0.0,0
14845,5092,2025-01-01 20:04:00,20,19.24,21,1,Suscripciones,1.69,0.09,1,Residencial,0.0,0
16654,4627,2025-01-01 20:06:00,20,22.97,18,2,Supermercado,468.89,20.41,1,Residencial,0.0,0
42833,630,2025-01-01 20:06:00,20,28.88,17,3,Restaurante,47.46,1.64,0,N/A,0.0,0
11074,5547,2025-01-01 20:16:00,20,49.77,11,9,Viajes,10.9,0.22,0,N/A,0.0,0
94131,3880,2025-01-01 20:27:00,20,72.28,18,2,Electrónica,16.61,0.23,0,N/A,0.0,0
11075,5547,2025-01-01 20:34:00,20,49.77,11,9,Restaurante,23.15,0.47,1,Residencial,0.0,0
40498,5277,2025-01-01 20:41:00,20,212.74,6,10,Electrónica,45.85,0.22,1,Residencial,0.0,0
550,4847,2025-01-01 20:42:00,20,20.68,12,8,Salud,15.93,0.77,1,Residencial,0.0,0
31964,2975,2025-01-01 20:45:00,20,119.96,21,1,Salud,51.27,0.43,1,Residencial,0.0,0
92045,9864,2025-01-01 20:55:00,20,49.08,17,3,Suscripciones,76.59,1.56,0,N/A,0.0,0
69726,7732,2025-01-01 20:56:00,20,25.74,11,9,Electrónica,63.36,2.46,0,N/A,0.0,0
85879,4718,2025-01-01 20:56:00,20,51.46,4,8,Electrónica,14.36,0.28,1,Residencial,0.0,0
71170,4863,2025-01-01 21:07:00,21,34.48,22,1,Salud,83.0,2.41,1,Residencial,0.0,0
84149,6114,2025-01-01 21:09:00,21,28.93,21,0,Suscripciones,41.37,1.43,1,Residencial,0.0,0
84150,6114,2025-01-01 21:11:00,21,28.93,21,0,Restaurante,10.57,0.37,1,Residencial,1.0,0
68234,6182,2025-01-01 21:12:00,21,22.36,19,2,Salud,31.56,1.41,1,Residencial,0.0,0
42221,7423,2025-01-01 21:12:00,21,91.38,21,0,Suscripciones,33.31,0.36,1,Residencial,0.0,0
90447,1813,2025-01-01 21:21:00,21,24.07,16,5,Supermercado,43.96,1.83,1,Residencial,0.0,0
90448,1813,2025-01-01 21:26:00,21,24.07,16,5,Salud,13.91,0.58,0,N/A,1.0,0
8585,3791,2025-01-01 21:28:00,21,13.98,3,6,Supermercado,4.99,0.36,1,Residencial,0.0,0
48235,7957,2025-01-01 21:31:00,21,34.31,21,0,Electrónica,14.11,0.41,1,Residencial,0.0,0
47013,2895,2025-01-01 21:46:00,21,64.8,6,9,Restaurante,8.84,0.14,0,N/A,0.0,0
68755,1927,2025-01-01 21:56:00,21,14.68,6,9,Suscripciones,14.62,1.0,1,Residencial,0.0,0
46313,1788,2025-01-01 22:09:00,22,22.27,22,0,Salud,124.02,5.57,0,N/A,0.0,0
75084,5433,2025-01-01 22:10:00,22,62.59,4,6,Salud,3.79,0.06,1,Residencial,0.0,0
68044,9861,2025-01-01 22:13:00,22,25.14,3,5,Electrónica,13.36,0.53,1,Residencial,0.0,0
36752,1522,2025-01-01 22:13:00,22,41.2,11,11,Restaurante,20.86,0.51,1,Residencial,0.0,0
83100,8413,2025-01-01 22:15:00,22,25.35,11,11,Viajes,37.76,1.49,0,N/A,0.0,0
62254,2921,2025-01-01 22:25:00,22,20.63,23,1,Viajes,9.35,0.45,0,N/A,0.0,0
64839,7269,2025-01-01 22:28:00,22,143.46,15,7,Suscripciones,17.19,0.12,0,N/A,0.0,0
76193,1358,2025-01-01 22:35:00,22,2.47,10,12,Salud,7.65,3.1,1,Residencial,0.0,1
73,7893,2025-01-01 22:37:00,22,71.74,3,5,Restaurante,14.66,0.2,0,N/A,0.0,0
96535,1355,2025-01-01 22:43:00,22,19.27,22,0,Electrónica,33.95,1.76,0,N/A,0.0,0
96199,3876,2025-01-01 22:44:00,22,28.86,16,6,Supermercado,2.95,0.1,0,N/A,0.0,0
95895,9090,2025-01-01 22:44:00,22,80.13,2,4,Viajes,31.32,0.39,1,Residencial,0.0,0
25875,1833,2025-01-01 22:51:00,22,20.04,20,2,Electrónica,1.81,0.09,1,Residencial,0.0,0
31539,4571,2025-01-01 22:52:00,22,31.88,3,5,Electrónica,79.07,2.48,1,Residencial,0.0,0
40569,4824,2025-01-01 23:08:00,23,47.0,19,4,Supermercado,28.26,0.6,0,N/A,0.0,0
36153,3485,2025-01-01 23:12:00,23,210.0,20,3,Salud,2.79,0.01,1,Residencial,0.0,0
11125,1840,2025-01-01 23:24:00,23,26.29,12,11,Electrónica,4.02,0.15,0,N/A,0.0,0
2719,988,2025-01-01 23:28:00,23,152.77,22,1,Supermercado,11.85,0.08,1,Residencial,0.0,0
47132,919,2025-01-01 23:32:00,23,7.66,1,2,Electrónica,10.19,1.33,0,N/A,0.0,0
27585,491,2025-01-01 23:44:00,23,24.44,4,5,Suscripciones,2.7,0.11,1,Residencial,0.0,0
27586,491,2025-01-01 23:48:00,23,24.44,4,5,Suscripciones,2.45,0.1,1,Residencial,1.0,0
84461,7899,2025-01-01 23:52:00,23,6.65,8,9,Suscripciones,2.76,0.42,1,Residencial,0.0,0
43479,1439,2025-01-01 23:53:00,23,32.47,8,9,Restaurante,13.87,0.43,0,N/A,0.0,0
41243,9041,2025-01-02 00:13:00,0,16.52,14,10,Viajes,25.62,1.55,0,N/A,0.0,0
3156,7242,2025-01-02 00:23:00,0,11.32,9,9,Suscripciones,14.6,1.29,0,N/A,0.0,0
44344,5514,2025-01-02 00:23:00,0,69.98,1,1,Electrónica,8.56,0.12,1,Residencial,0.0,0
14143,3547,2025-01-02 00:28:00,0,40.1,1,1,Viajes,1040.56,25.95,0,N/A,0.0,0
4922,3399,2025-01-02 00:33:00,0,11.57,1,1,Suscripciones,84.65,7.32,0,N/A,0.0,0
71369,55,2025-01-02 00:38:00,0,80.3,12,12,Restaurante,7.95,0.1,0,N/A,0.0,0
98365,6846,2025-01-02 00:42:00,0,53.97,6,6,Restaurante,5.11,0.09,1,Residencial,0.0,0
36998,6427,2025-01-02 00:49:00,0,17.13,10,10,Suscripciones,11.09,0.65,1,Residencial,0.0,0
9453,8096,2025-01-02 01:01:00,1,33.99,18,7,Salud,7.87,0.23,0,N/A,0.0,0
45131,1975,2025-01-02 01:01:00,1,43.21,5,4,Supermercado,27.39,0.63,0,N/A,0.0,0
40948,8963,2025-01-02 01:03:00,1,48.26,15,10,Viajes,17.31,0.36,1,Residencial,0.0,0
66039,3481,2025-01-02 01:04:00,1,63.25,23,2,Viajes,138.66,2.19,1,Residencial,0.0,0
24809,7913,2025-01-02 01:08:00,1,19.74,0,1,Suscripciones,14.15,0.72,1,Residencial,0.0,0
72428,1844,2025-01-02 01:14:00,1,108.13,12,11,Viajes,5.43,0.05,1,Residencial,0.0,0
19518,8461,2025-01-02 01:21:00,1,80.82,6,5,Salud,17.12,0.21,0,N/A,0.0,0
87490,2505,2025-01-02 01:24:00,1,41.77,14,11,Electrónica,7.65,0.18,0,N/A,0.0,0
56371,8928,2025-01-02 01:31:00,1,46.05,14,11,Supermercado,13.78,0.3,1,Residencial,0.0,0
61382,7281,2025-01-02 01:53:00,1,37.2,17,8,Suscripciones,8.95,0.24,1,Residencial,0.0,0
22890,7287,2025-01-02 01:56:00,1,24.12,0,1,Electrónica,81.48,3.38,0,N/A,0.0,0
38367,497,2025-01-02 01:59:00,1,64.71,14,11,Restaurante,3.49,0.05,0,N/A,0.0,0
66845,171,2025-01-02 02:01:00,2,39.85,0,2,Suscripciones,5.25,0.13,1,Residencial,0.0,0
4478,7000,2025-01-02 02:02:00,2,10.44,15,11,Viajes,43.67,4.18,1,Residencial,0.0,0
39106,4037,2025-01-02 02:11:00,2,11.27,15,11,Supermercado,12.82,1.14,0,N/A,0.0,0
39517,9512,2025-01-02 02:28:00,2,16.78,16,10,Suscripciones,19.43,1.16,0,N/A,0.0,0
95596,403,2025-01-02 02:34:00,2,40.52,12,10,Restaurante,12.64,0.31,0,N/A,0.0,0
15946,9807,2025-01-02 02:34:00,2,24.91,11,9,Viajes,43.24,1.74,1,Residencial,0.0,0
77240,6599,2025-01-02 02:37:00,2,5.72,1,1,Restaurante,54.9,9.6,1,Residencial,0.0,0
77171,3960,2025-01-02 02:38:00,2,88.04,18,8,Electrónica,133.01,1.51,1,Residencial,0.0,0
38592,8251,2025-01-02 02:46:00,2,54.34,23,3,Viajes,14.91,0.27,0,N/A,0.0,0
36597,3615,2025-01-02 02:53:00,2,38.32,19,7,Supermercado,83.13,2.17,1,Residencial,0.0,0
15012,933,2025-01-02 03:00:00,3,44.32,11,8,Salud,36.81,0.83,1,Residencial,0.0,0
93061,9954,2025-01-02 03:08:00,3,34.14,12,9,Salud,95.7,2.8,0,N/A,0.0,0
15013,933,2025-01-02 03:12:00,3,44.32,11,8,Supermercado,39.37,0.89,1,Residencial,0.0,0
10938,5879,2025-01-02 03:20:00,3,126.41,12,9,Salud,11.26,0.09,1,Residencial,0.0,0
41784,233,2025-01-02 03:29:00,3,7.3,15,12,Suscripciones,2.08,0.28,0,N/A,0.0,0
82298,6285,2025-01-02 03:43:00,3,69.68,3,0,Electrónica,0.86,0.01,1,Residencial,0.0,0
54703,592,2025-01-02 03:44:00,3,42.99,16,11,Suscripciones,43.27,1.01,0,N/A,0.0,0
69281,2474,2025-01-02 03:46:00,3,19.28,1,2,Suscripciones,408.93,21.21,1,Residencial,0.0,0
76277,8195,2025-01-02 03:50:00,3,71.2,10,7,Electrónica,13.75,0.19,1,Residencial,0.0,0
51553,8056,2025-01-02 03:55:00,3,26.87,17,10,Restaurante,13.3,0.49,0,N/A,0.0,0
49074,5810,2025-01-02 03:59:00,3,11.49,6,3,Supermercado,30.34,2.64,1,Residencial,0.0,0
13848,2808,2025-01-02 04:19:00,4,64.97,7,3,Salud,16.14,0.25,0,N/A,0.0,0
13849,2808,2025-01-02 04:21:00,4,64.97,7,3,Restaurante,21.65,0.33,0,N/A,1.0,0
5679,2940,2025-01-02 04:26:00,4,25.85,0,4,Suscripciones,181.43,7.02,1,Residencial,0.0,0
3790,4898,2025-01-02 04:29:00,4,40.4,20,8,Salud,7.04,0.17,0,N/A,0.0,0
37691,398,2025-01-02 04:36:00,4,86.66,17,11,Suscripciones,15.08,0.17,1,Residencial,0.0,0
57737,342,2025-01-02 04:38:00,4,120.28,9,5,Electrónica,22.73,0.19,1,Residencial,0.0,0
39555,1467,2025-01-02 04:49:00,4,101.89,6,2,Suscripciones,14.94,0.15,1,Residencial,0.0,0
66212,5046,2025-01-02 04:54:00,4,140.39,8,4,Suscripciones,60.84,0.43,0,N/A,0.0,0
96660,8883,2025-01-02 04:55:00,4,20.49,22,6,Viajes,4.42,0.22,0,N/A,0.0,0
96661,8883,2025-01-02 04:56:00,4,20.49,22,6,Electrónica,5.99,0.29,0,N/A,1.0,1
92113,7328,2025-01-02 05:12:00,5,48.57,7,2,Supermercado,38.59,0.79,0,N/A,0.0,0
46719,9428,2025-01-02 05:21:00,5,8.28,17,12,Electrónica,7.47,0.9,1,Residencial,0.0,0
66161,1240,2025-01-02 05:29:00,5,21.71,23,6,Restaurante,15.64,0.72,0,N/A,0.0,0
79115,4376,2025-01-02 05:34:00,5,156.41,15,10,Suscripciones,6.14,0.04,0,N/A,0.0,0
43413,744,2025-01-02 06:08:00,6,22.6,18,12,Suscripciones,31.79,1.41,1,Residencial,0.0,0
32979,7655,2025-01-02 06:09:00,6,20.57,8,2,Supermercado,3.84,0.19,0,N/A,0.0,0
19211,3342,2025-01-02 06:16:00,6,12.63,18,12,Viajes,10.17,0.81,1,Residencial,0.0,0
4719,5317,2025-01-02 06:24:00,6,85.1,9,3,Supermercado,10.08,0.12,1,Residencial,0.0,0
75189,5764,2025-01-02 06:24:00,6,92.77,18,12,Supermercado,175.7,1.89,1,Residencial,0.0,0
58569,3855,2025-01-02 06:41:00,6,17.17,0,6,Electrónica,48.33,2.81,1,Residencial,0.0,0
18821,1168,2025-01-02 06:52:00,6,28.54,12,6,Restaurante,6.57,0.23,0,N/A,0.0,0
13748,6390,2025-01-02 06:52:00,6,106.39,5,1,Restaurante,10.8,0.1,1,Residencial,0.0,0
77637,3538,2025-01-02 06:55:00,6,30.03,2,4,Supermercado,83.1,2.77,0,N/A,0.0,0
54704,693,2025-01-02 07:01:00,7,54.5,9,2,Suscripciones,157.29,2.89,1,Residencial,0.0,0
2021,9959,2025-01-02 07:02:00,7,136.22,22,9,Supermercado,11.01,0.08,1,Residencial,0.0,0
36206,6582,2025-01-02 07:13:00,7,53.87,5,2,Suscripciones,61.39,1.14,0,N/A,0.0,0
65144,5162,2025-01-02 07:14:00,7,31.21,4,3,Electrónica,40.9,1.31,1,Residencial,0.0,0
62914,676,2025-01-02 07:15:00,7,45.64,2,5,Suscripciones,4.24,0.09,1,Residencial,0.0,0
73679,900,2025-01-02 07:16:00,7,15.32,20,11,Suscripciones,11.07,0.72,1,Residencial,0.0,0
64051,9306,2025-01-02 07:20:00,7,78.65,4,3,Viajes,8.93,0.11,0,N/A,0.0,0
23932,1562,2025-01-02 07:21:00,7,162.95,14,7,Suscripciones,19.29,0.12,0,N/A,0.0,0
73680,900,2025-01-02 07:27:00,7,15.32,20,11,Supermercado,591.12,38.58,0,N/A,0.0,0
85472,636,2025-01-02 07:33:00,7,18.27,8,1,Suscripciones,14.18,0.78,1,Residencial,0.0,0
23177,4374,2025-01-02 07:37:00,7,55.64,18,11,Restaurante,59.42,1.07,0,N/A,0.0,0
40681,7026,2025-01-02 07:43:00,7,47.28,5,2,Supermercado,3.07,0.06,1,Residencial,0.0,0
50818,8291,2025-01-02 07:43:00,7,70.95,4,3,Supermercado,7.89,0.11,0,N/A,0.0,0
93218,1837,2025-01-02 07:48:00,7,43.51,18,11,Salud,20.0,0.46,1,Residencial,0.0,0
90650,8358,2025-01-02 07:55:00,7,34.6,3,4,Salud,3.22,0.09,1,Residencial,0.0,0
11063,1165,2025-01-02 08:01:00,8,59.89,5,3,Supermercado,13.46,0.22,1,Residencial,0.0,0
13022,5328,2025-01-02 08:10:00,8,29.83,7,1,Electrónica,32.18,1.08,1,Residencial,0.0,0
12889,710,2025-01-02 08:15:00,8,98.13,1,7,Electrónica,11.02,0.11,0,N/A,0.0,0
33081,8858,2025-01-02 08:20:00,8,12.24,7,1,Salud,72.68,5.94,1,Residencial,0.0,0
58328,7378,2025-01-02 08:37:00,8,68.45,6,2,Restaurante,13.23,0.19,1,Residencial,0.0,0
93178,2430,2025-01-02 08:38:00,8,58.3,16,8,Electrónica,53.62,0.92,1,Residencial,0.0,0
47952,2750,2025-01-02 08:39:00,8,12.45,11,3,Salud,35.26,2.83,1,Residencial,0.0,0
72869,8871,2025-01-02 08:47:00,8,7.49,6,2,Supermercado,3.05,0.41,1,Residencial,0.0,0
93179,2430,2025-01-02 08:49:00,8,58.3,16,8,Restaurante,3.44,0.06,0,N/A,0.0,0
22508,3952,2025-01-02 08:55:00,8,6.61,11,3,Restaurante,10.12,1.53,1,Residencial,0.0,0
38448,5731,2025-01-02 09:06:00,9,226.58,20,11,Viajes,259.15,1.14,1,Residencial,0.0,0
41117,6851,2025-01-02 09:10:00,9,88.39,7,2,Suscripciones,44.64,0.51,1,Residencial,0.0,0
50517,5259,2025-01-02 09:16:00,9,33.05,17,8,Supermercado,3.26,0.1,1,Residencial,0.0,0
60684,3956,2025-01-02 09:18:00,9,18.02,5,4,Electrónica,56.74,3.15,0,N/A,0.0,0
97733,2416,2025-01-02 09:25:00,9,41.69,17,8,Restaurante,2.24,0.05,1,Residencial,0.0,0
96267,2647,2025-01-02 09:27:00,9,24.6,13,4,Restaurante,64.06,2.6,1,Residencial,0.0,0
72256,3741,2025-01-02 09:34:00,9,40.28,20,11,Suscripciones,25.22,0.63,1,Residencial,0.0,0
92151,3588,2025-01-02 09:45:00,9,38.89,5,4,Suscripciones,50.63,1.3,1,Residencial,0.0,0
59039,609,2025-01-02 09:49:00,9,2.87,9,0,Salud,37.15,12.94,1,Residencial,0.0,0
45388,5628,2025-01-02 10:01:00,10,42.42,4,6,Salud,5.09,0.12,0,N/A,0.0,0
60973,9316,2025-01-02 10:01:00,10,25.98,9,1,Salud,178.23,6.86,1,Residencial,0.0,0
58611,1540,2025-01-02 10:06:00,10,48.35,12,2,Restaurante,23.41,0.48,1,Residencial,0.0,0
60321,5534,2025-01-02 10:33:00,10,76.67,22,12,Electrónica,235.92,3.08,1,Residencial,0.0,1
85370,4750,2025-01-02 10:33:00,10,101.79,0,10,Suscripciones,229.27,2.25,1,Residencial,0.0,0
3826,2818,2025-01-02 10:35:00,10,60.89,17,7,Electrónica,128.11,2.1,0,N/A,0.0,0
70367,8063,2025-01-02 10:37:00,10,143.42,21,11,Suscripciones,2.28,0.02,0,N/A,0.0,0
27233,1291,2025-01-02 10:39:00,10,20.24,18,8,Restaurante,6.89,0.34,0,N/A,0.0,0
93434,9597,2025-01-02 10:42:00,10,21.79,21,11,Restaurante,23.04,1.06,1,Residencial,0.0,0
60322,5534,2025-01-02 10:45:00,10,76.67,22,12,Electrónica,43.65,0.57,0,N/A,0.0,0
36334,4699,2025-01-02 10:51:00,10,15.12,3,7,Salud,5.91,0.39,1,Residencial,0.0,0
13714,6852,2025-01-02 10:53:00,10,36.99,13,3,Electrónica,41.57,1.12,0,N/A,0.0,0
34820,3834,2025-01-02 10:57:00,10,8.0,1,9,Electrónica,13.68,1.71,0,N/A,0.0,0
49620,3326,2025-01-02 11:00:00,11,87.03,7,4,Restaurante,72.03,0.83,1,Residencial,0.0,0
48985,4194,2025-01-02 11:04:00,11,36.56,15,4,Electrónica,1.93,0.05,1,Residencial,0.0,0
15700,8584,2025-01-02 11:12:00,11,30.1,16,5,Suscripciones,44.67,1.48,0,N/A,0.0,0
40751,3134,2025-01-02 11:25:00,11,13.01,9,2,Salud,5.16,0.4,1,Residencial,0.0,0
71140,3290,2025-01-02 11:25:00,11,20.86,18,7,Suscripciones,92.04,4.41,1,Residencial,0.0,0
94304,5706,2025-01-02 11:31:00,11,33.39,18,7,Viajes,41.91,1.26,1,Residencial,0.0,0
42628,1346,2025-01-02 11:31:00,11,30.29,20,9,Supermercado,9.72,0.32,1,Residencial,0.0,0
26342,5238,2025-01-02 11:32:00,11,150.21,4,7,Electrónica,10.8,0.07,1,Residencial,0.0,0
42941,8937,2025-01-02 11:34:00,11,50.31,2,9,Supermercado,29.02,0.58,1,Residencial,0.0,0
62511,5274,2025-01-02 11:37:00,11,22.85,13,2,Salud,99.05,4.33,0,N/A,0.0,0
72713,6956,2025-01-02 11:42:00,11,4.95,6,5,Suscripciones,7.97,1.61,0,N/A,0.0,0
72352,1019,2025-01-02 11:42:00,11,41.11,3,8,Supermercado,36.5,0.89,1,Residencial,0.0,0
28732,3391,2025-01-02 11:44:00,11,16.17,0,11,Electrónica,39.18,2.42,1,Residencial,0.0,0
4652,9461,2025-01-02 11:55:00,11,20.96,21,10,Viajes,46.27,2.21,0,N/A,0.0,0
35128,3828,2025-01-02 12:04:00,12,43.43,1,11,Salud,72.74,1.67,1,Residencial,0.0,0
77962,6720,2025-01-02 12:17:00,12,41.54,17,5,Viajes,182.89,4.4,1,Residencial,0.0,0
45544,4994,2025-01-02 12:23:00,12,9.69,2,10,Salud,73.33,7.57,0,N/A,0.0,0
54113,2223,2025-01-02 12:40:00,12,118.81,8,4,Restaurante,9.46,0.08,1,Residencial,0.0,0
73961,8182,2025-01-02 12:49:00,12,13.14,17,5,Restaurante,5.0,0.38,0,N/A,0.0,0
73962,8182,2025-01-02 12:51:00,12,13.14,17,5,Viajes,9.37,0.71,0,N/A,1.0,0
73963,8182,2025-01-02 12:55:00,12,13.14,17,5,Salud,105.12,8.0,1,Residencial,2.0,1
35883,9312,2025-01-02 13:04:00,13,28.81,12,1,Viajes,2.46,0.09,1,Residencial,0.0,0
48514,5597,2025-01-02 13:04:00,13,21.55,18,5,Restaurante,9.32,0.43,1,Residencial,0.0,0
5784,4962,2025-01-02 13:07:00,13,87.51,11,2,Supermercado,12.34,0.14,1,Residencial,0.0,0
55639,8204,2025-01-02 13:07:00,13,88.32,17,4,Salud,6.03,0.07,0,N/A,0.0,0
42325,656,2025-01-02 13:08:00,13,12.6,12,1,Restaurante,19.11,1.52,1,Residencial,0.0,0
39299,607,2025-01-02 13:37:00,13,132.52,13,0,Suscripciones,4.68,0.04,1,Residencial,0.0,0
45839,3443,2025-01-02 13:40:00,13,64.56,3,10,Restaurante,3.07,0.05,0,N/A,0.0,0
37046,4434,2025-01-02 13:41:00,13,23.83,19,6,Electrónica,2.55,0.11,1,Residencial,0.0,0
89951,2411,2025-01-02 13:50:00,13,147.3,7,6,Salud,88.28,0.6,0,N/A,0.0,0
86991,9678,2025-01-02 13:58:00,13,22.41,10,3,Electrónica,138.49,6.18,0,N/A,0.0,0
69611,7123,2025-01-02 14:05:00,14,57.84,7,7,Suscripciones,15.93,0.28,1,Residencial,0.0,0
25861,4341,2025-01-02 14:09:00,14,71.84,18,4,Suscripciones,89.62,1.25,1,Residencial,0.0,0
27623,8467,2025-01-02 14:17:00,14,95.42,19,5,Restaurante,350.08,3.67,1,Residencial,0.0,0
24802,5391,2025-01-02 14:28:00,14,84.96,22,8,Viajes,9.65,0.11,1,Residencial,0.0,0
30988,2519,2025-01-02 14:28:00,14,11.56,20,6,Suscripciones,42.27,3.66,1,Residencial,0.0,0
41746,2266,2025-01-02 14:52:00,14,31.05,17,3,Salud,3.89,0.13,0,N/A,0.0,0
12174,8636,2025-01-02 14:59:00,14,77.39,12,2,Salud,35.81,0.46,0,N/A,0.0,0
65927,6419,2025-01-02 15:10:00,15,30.75,17,2,Suscripciones,94.51,3.07,1,Residencial,0.0,0
96957,7162,2025-01-02 15:13:00,15,40.01,19,4,Electrónica,19.29,0.48,1,Residencial,0.0,0
69588,4458,2025-01-02 15:17:00,15,137.92,12,3,Restaurante,32.35,0.23,1,Residencial,0.0,0
84784,40,2025-01-02 15:31:00,15,12.88,7,8,Viajes,5.23,0.41,1,Residencial,0.0,0
38603,2769,2025-01-02 15:33:00,15,34.01,0,9,Restaurante,6.36,0.19,0,N/A,0.0,0
41058,3424,2025-01-02 15:38:00,15,39.77,15,0,Viajes,3.83,0.1,1,Residencial,0.0,0
33387,5952,2025-01-02 15:42:00,15,6.41,17,2,Supermercado,10.48,1.63,0,N/A,0.0,0
19178,6600,2025-01-02 15:51:00,15,17.55,5,10,Electrónica,13.42,0.76,0,N/A,0.0,0
70203,4272,2025-01-02 15:59:00,15,52.93,13,2,Salud,78.48,1.48,0,N/A,0.0,0
18552,6774,2025-01-02 16:16:00,16,27.42,15,1,Electrónica,2.58,0.09,0,N/A,0.0,0
42839,1617,2025-01-02 16:18:00,16,14.85,11,5,Restaurante,12.57,0.85,0,N/A,0.0,0
27463,9660,2025-01-02 16:31:00,16,12.81,6,10,Supermercado,5.68,0.44,0,N/A,0.0,0
72192,9044,2025-01-02 16:33:00,16,11.74,11,5,Electrónica,75.7,6.45,1,Residencial,0.0,0
15590,5270,2025-01-02 16:37:00,16,26.6,10,6,Electrónica,19.22,0.72,1,Residencial,0.0,0
17571,687,2025-01-02 16:39:00,16,29.67,22,6,Salud,1.16,0.04,0,N/A,0.0,0
86525,7062,2025-01-02 16:39:00,16,15.89,6,10,Supermercado,99.35,6.25,0,N/A,0.0,0
46941,1981,2025-01-02 16:42:00,16,30.06,22,6,Suscripciones,67.92,2.26,1,Residencial,0.0,0
22618,4397,2025-01-02 16:51:00,16,26.56,22,6,Restaurante,6.39,0.24,0,N/A,0.0,0
88642,4542,2025-01-02 16:52:00,16,36.4,8,8,Restaurante,26.39,0.73,1,Residencial,0.0,0
51112,5697,2025-01-02 16:53:00,16,37.73,3,11,Viajes,86.47,2.29,1,Residencial,0.0,0
51113,5697,2025-01-02 17:10:00,17,37.73,3,10,Salud,22.68,0.6,0,N/A,0.0,0
7255,8962,2025-01-02 17:28:00,17,44.42,6,11,Viajes,8.67,0.2,0,N/A,0.0,0
44670,3350,2025-01-02 17:30:00,17,44.54,0,7,Suscripciones,16.76,0.38,1,Residencial,0.0,0
27045,2856,2025-01-02 17:47:00,17,100.98,5,12,Electrónica,22.15,0.22,1,Residencial,0.0,0
4847,1405,2025-01-02 17:50:00,17,37.13,5,12,Salud,10.53,0.28,1,Residencial,0.0,0
73855,2802,2025-01-02 17:54:00,17,11.05,22,5,Restaurante,6.21,0.56,1,Residencial,0.0,0
5972,3002,2025-01-02 17:54:00,17,103.67,4,11,Restaurante,5.91,0.06,0,N/A,0.0,0
18253,6622,2025-01-02 17:57:00,17,127.53,11,6,Viajes,217.5,1.71,1,Residencial,0.0,0
28464,9345,2025-01-02 17:57:00,17,63.3,15,2,Supermercado,193.7,3.06,1,Residencial,0.0,0
61217,4512,2025-01-02 18:00:00,18,21.14,5,11,Restaurante,25.34,1.2,1,Residencial,0.0,0
18862,5109,2025-01-02 18:05:00,18,63.13,3,9,Supermercado,8.55,0.14,0,N/A,0.0,0
9706,757,2025-01-02 18:09:00,18,90.58,18,0,Supermercado,87.98,0.97,1,Residencial,0.0,0
89316,5659,2025-01-02 18:13:00,18,40.96,10,8,Viajes,51.68,1.26,1,Residencial,0.0,0
25763,8057,2025-01-02 18:22:00,18,11.32,4,10,Restaurante,44.81,3.96,1,Residencial,0.0,0
50219,5233,2025-01-02 18:24:00,18,25.81,16,2,Suscripciones,144.51,5.6,1,Residencial,0.0,0
9221,1774,2025-01-02 18:27:00,18,26.46,13,5,Supermercado,2.21,0.08,1,Residencial,0.0,0
25764,8057,2025-01-02 18:30:00,18,11.32,4,10,Restaurante,24.63,2.18,1,Residencial,1.0,1
10073,7642,2025-01-02 18:31:00,18,41.73,22,4,Restaurante,21.72,0.52,0,N/A,0.0,0
89317,5659,2025-01-02 18:31:00,18,40.96,10,8,Supermercado,82.82,2.02,1,Residencial,0.0,0
56214,6318,2025-01-02 18:35:00,18,43.43,20,2,Supermercado,28.66,0.66,0,N/A,0.0,0
85732,8264,2025-01-02 18:40:00,18,9.4,17,1,Salud,39.46,4.2,0,N/A,0.0,0
58319,9713,2025-01-02 18:44:00,18,69.39,3,9,Restaurante,18.24,0.26,1,Residencial,0.0,0
58179,4626,2025-01-02 18:45:00,18,51.4,17,1,Electrónica,34.98,0.68,1,Residencial,0.0,0
94238,1323,2025-01-02 18:47:00,18,17.21,4,10,Suscripciones,24.49,1.42,1,Residencial,0.0,0
85733,8264,2025-01-02 18:50:00,18,9.4,17,1,Electrónica,187.34,19.93,0,N/A,0.0,0
58320,9713,2025-01-02 19:01:00,19,69.39,3,8,Supermercado,40.27,0.58,1,Residencial,0.0,0
26679,3710,2025-01-02 19:01:00,19,18.54,12,7,Viajes,6.39,0.34,0,N/A,0.0,0
85866,1606,2025-01-02 19:15:00,19,20.73,8,11,Supermercado,14.04,0.68,0,N/A,0.0,0
79332,3080,2025-01-02 19:28:00,19,66.59,3,8,Viajes,49.99,0.75,0,N/A,0.0,0
59860,6797,2025-01-02 19:30:00,19,44.71,2,7,Electrónica,31.76,0.71,0,N/A,0.0,0
