id_transaccion,id_usuario,fecha,intentos_fallidos,categoria,monto,pais_emision,pais_pago,uso_vpn_proxy,paso_3d_secure,dispositivo_nuevo,mismo_envio_facturacion,es_fraude
sdv-id-etEkFh,5893ef12-ab3f-4d22-9d5e-6aee0240f59a,1970-01-01,2,Gaming,2123.2,ESP,ESP,0,1,1,0,1
sdv-id-PLMwPI,8e44f2f8-3de8-44cd-ae15-c527fe2a0cbc,1970-01-01,0,Travel,2474.41,ESP,IND,1,0,0,0,1
sdv-id-IUOlVE,eef474a3-fb31-455f-a8e9-209e24705fcc,1970-01-01,0,Travel,147.22,ESP,DEU,0,1,1,1,0
sdv-id-elXrxq,b3bcc2da-bec6-4834-8982-211e54292824,1970-01-01,0,Gaming,401.83,ESP,VNM,0,1,0,1,0
sdv-id-KBecea,1b96ee81-9ddb-4fea-9bd7-871c976b1a33,1970-01-01,0,Gaming,1438.52,ESP,GBR,1,0,0,0,1
sdv-id-zpCTaK,cc8fe6ce-b69f-427c-bae4-5d7ca1b1087e,1970-01-01,0,Retail,996.06,ESP,BRA,0,0,1,1,1
sdv-id-aVBVRZ,d8bca7d6-466a-4107-8f7d-82c7ff0df117,1970-01-01,0,Retail,2059.77,ESP,UKR,1,1,1,1,0
sdv-id-SQyCpA,3730dfba-6494-4d5c-9a29-6905ee22a70b,1970-01-01,0,Gaming,2200.52,ESP,IND,1,1,0,0,1
sdv-id-RarxXx,d815c81b-ca43-47c5-852a-5c273d9156b6,1970-01-01,0,Travel,2247.07,ESP,NGA,1,0,1,1,0
sdv-id-nVvelM,b3e6922d-a504-4925-bffc-ff637bf3f8f5,1970-01-01,0,Gaming,2414.84,ESP,JPN,0,1,1,1,1
sdv-id-ZKaOed,2b0238ae-67de-4fca-a2b8-9e20ef0f3c04,1970-01-01,0,Tech,1602.64,ESP,JPN,0,1,1,1,0
sdv-id-VOPowb,fcce96f6-250a-4578-bbe9-4499dbc080fd,1970-01-01,3,Food,2275.57,ESP,VNM,0,1,0,0,1
sdv-id-CTGSOu,d96688c9-8623-481e-8224-da50bd10f69f,1970-01-01,1,Gaming,19.27,ESP,PRT,0,1,0,1,0
sdv-id-fOXxSi,bab4eb77-959f-4841-ad19-312dde3b5a64,1970-01-01,2,Travel,53.34,ESP,VNM,1,1,0,1,0
sdv-id-TYDeMb,cf7dcb43-1679-442f-bf4c-96d671f2ce8f,1970-01-01,0,Food,1344.08,ESP,ESP,1,0,1,1,1
sdv-id-NIszyg,d28faf65-2f06-4e12-a46d-2e33380a402d,1970-01-01,0,Tech,1381.69,ESP,BRA,0,1,1,1,0
sdv-id-jGNwWJ,9a0bd63d-69f8-41b0-b90c-9f84b184071c,1970-01-01,0,Gaming,1170.76,ESP,CHN,1,1,1,1,0
sdv-id-rxLvvW,d80213ba-af6c-4278-a633-1cc6cbeed3e3,1970-01-01,0,Food,242.36,ESP,FRA,0,0,0,0,1
sdv-id-CnuahN,cc80543a-fb1f-45e8-ac9e-7b8763a6b06f,1970-01-01,2,Retail,101.99,ESP,FRA,1,1,1,0,1
sdv-id-adOMZL,16b52fab-bb25-467d-8d21-4444795b325e,1970-01-01,0,Travel,1324.0,ESP,ESP,1,1,0,1,1
sdv-id-ylPIHo,6be13e78-568a-420d-8843-280a07aca3fe,1970-01-01,5,Food,282.36,ESP,CHN,1,0,1,1,0
sdv-id-UPrNDq,00c99370-22d6-40a2-a41f-0d38ca803df8,1970-01-01,0,Retail,498.45,ESP,BRA,0,0,1,0,0
sdv-id-RzvHaF,31f436ea-cc8a-4d69-89b4-db808a32484a,1970-01-01,1,Gaming,1884.96,ESP,ESP,1,1,0,0,1
sdv-id-GBIhXP,9d482c49-f53f-42d3-8df6-720520ff622c,1970-01-01,0,Gaming,334.23,ESP,FRA,0,1,0,0,0
sdv-id-xVCcGi,d767a6da-231b-4c86-a97c-0ea5341c2d10,1970-01-01,0,Food,1204.46,ESP,VNM,0,0,1,0,1
sdv-id-hZXSpc,cfd86194-9f24-44ca-bf5c-381594516729,1970-01-01,0,Tech,1377.15,ESP,ESP,0,1,0,0,0
sdv-id-XeQWpW,982cd08d-49f8-4d9d-9fef-b72a4570b7fe,1970-01-01,3,Food,2134.25,ESP,JPN,1,1,0,0,1
sdv-id-yEduJK,e9c7eb29-d9ad-49e0-b16a-8466dd0a4a6e,1970-01-01,0,Food,526.12,ESP,USA,0,1,0,1,0
sdv-id-wyjYsU,c0a5c337-4a34-41e7-a546-80ad810775f3,1970-01-01,0,Retail,2056.93,ESP,RUS,0,0,1,1,1
sdv-id-zCFJha,b81f9c64-1cc1-4f92-af77-e12497a35a49,1970-01-01,0,Travel,865.97,ESP,VNM,1,1,1,0,1
sdv-id-xJdbUZ,75f321cb-c59d-44aa-b5ed-7ce82ddf2675,1970-01-01,0,Retail,1605.47,ESP,ARE,1,1,1,1,0
sdv-id-IwsWAB,04aac1b7-5ca0-4428-822c-4d326c645c15,1970-01-01,0,Gaming,712.27,ESP,GBR,1,1,1,1,0
sdv-id-PazFYT,349eb0da-7e50-4ec4-81db-9a6210a437d5,1970-01-01,5,Tech,1397.12,ESP,ARE,0,1,0,0,1
sdv-id-cQEKaE,61050668-0e49-4743-9978-6dc15f54d82d,1970-01-01,0,Travel,1133.79,ESP,NGA,1,0,1,0,0
sdv-id-xEIKoT,25074181-8d1f-4540-b4ef-f5453e652603,1970-01-01,0,Gaming,2173.45,ESP,BRA,0,1,1,0,1
sdv-id-KtLOFf,64ac70a3-e84c-4940-b83f-136dd7684211,1970-01-01,5,Food,1704.18,ESP,JPN,0,1,1,0,1
sdv-id-nlpulx,029e435d-b0b6-45da-a8c1-8df945ca17af,1970-01-01,0,Tech,2239.45,ESP,BGD,0,0,0,1,0
sdv-id-VncqHH,e4cb277f-bc95-4041-8cdf-b034e9a84c51,1970-01-01,0,Food,1745.39,ESP,USA,1,0,0,0,1
sdv-id-JeEOtu,dc406c3b-2e50-478b-945f-d39a376788ab,1970-01-01,2,Travel,2366.89,ESP,UKR,1,0,0,0,1
sdv-id-zMufhC,9f690cde-7eaa-4a91-9def-d401792cad76,1970-01-01,0,Gaming,2191.57,ESP,GBR,0,1,0,0,0
sdv-id-zthJZS,031831eb-a720-42b4-902f-236d44270572,1970-01-01,2,Tech,1126.13,ESP,BGD,0,0,1,0,1
sdv-id-CbayZW,692c6843-e682-4710-98bd-19da0dd2c843,1970-01-01,0,Gaming,953.73,ESP,VNM,1,1,0,0,0
sdv-id-DHvGyM,945b3711-0a85-4722-b0c9-5ec44f2fcfd6,1970-01-01,0,Retail,1049.79,ESP,USA,1,1,0,1,0
sdv-id-qKGgSZ,2c9de90a-b805-4e3c-8312-5b58e2a868e7,1970-01-01,0,Gaming,1814.44,ESP,DEU,0,0,1,1,0
sdv-id-DxPhlR,3f0cbf7d-c99b-4782-9ea6-c0a0285f6c82,1970-01-01,0,Travel,624.05,ESP,ESP,0,0,0,0,1
sdv-id-HARsVq,72dadc21-9b7c-4539-8ad7-d77c9bf41cc6,1970-01-01,1,Retail,1348.08,ESP,FRA,1,1,1,0,1
sdv-id-YlQsxd,327375bf-5373-4f4d-9da4-9cb92fdc9992,1970-01-01,0,Retail,893.1,ESP,BRA,0,1,1,1,1
sdv-id-gEBVfB,27d54ab0-86d6-4946-9397-abdfaa399b2c,1970-01-01,0,Gaming,1781.4,ESP,VNM,0,1,0,0,0
sdv-id-HvNLHs,df69a560-9baa-4785-b8f2-17f0b8314c26,1970-01-01,0,Retail,1799.14,ESP,BGD,0,0,1,0,1
sdv-id-VZXFbf,b27c1721-89d4-4ce2-8f50-b59873bd980f,1970-01-01,0,Travel,2064.48,ESP,DEU,0,0,0,0,1
sdv-id-qxIuJr,19419569-35b4-4941-842f-c231ed976c7e,1970-01-01,0,Tech,1032.17,ESP,DEU,0,1,0,1,1
sdv-id-PsaumR,7f5085e7-058c-4d44-b2a0-2b53565a4a42,1970-01-01,0,Travel,902.93,ESP,NGA,1,1,1,1,0
sdv-id-xzDFvQ,47440006-f10e-40ea-8764-f8c75e01ea7d,1970-01-01,1,Tech,311.12,ESP,FRA,0,1,0,1,0
sdv-id-DXYdiM,a6b595be-6288-45b8-a79a-52b22c3a11e7,1970-01-01,0,Food,1282.66,ESP,VNM,0,1,1,0,1
sdv-id-iEUjEO,1138b544-d8c7-4cbe-8d1b-30400f8f2932,1970-01-01,0,Gaming,1756.68,ESP,JPN,1,1,0,1,0
sdv-id-wHqexe,245bd570-a8d2-4fe2-a672-2dfa634d2c50,1970-01-01,0,Retail,2020.33,ESP,ITA,0,0,0,1,0
sdv-id-uYvwCq,c4ecea32-9038-4f81-ae3d-c742bef8004b,1970-01-01,2,Tech,2385.13,ESP,CHN,0,0,1,1,0
sdv-id-tKJTnG,e61d9cde-1747-4387-bd23-d47995492a82,1970-01-01,5,Tech,1758.29,ESP,BRA,0,0,0,0,1
sdv-id-IHZZSt,25e591c8-2fff-4405-ae83-766e4639e799,1970-01-01,0,Retail,616.14,ESP,RUS,0,1,1,1,1
sdv-id-sYJumq,9191b363-4e2d-4645-adc7-cac7fd72b050,1970-01-01,0,Tech,942.45,ESP,GBR,1,0,0,0,1
sdv-id-hdddnm,eea00af9-6283-450f-9fdd-c20aebee30cf,1970-01-01,0,Food,1405.09,ESP,UKR,0,1,0,0,1
sdv-id-NHORNn,5d124a22-33d9-414f-bdca-f0893a768ae2,1970-01-01,3,Tech,2443.0,ESP,RUS,0,1,1,1,0
sdv-id-ytfYfd,41f74651-a033-4dad-8fdf-de19cfd835fc,1970-01-01,1,Travel,2059.55,ESP,BGD,0,1,0,1,0
sdv-id-BMGjHb,0d1d5dbc-7500-46ea-b657-e50a469b4fde,1970-01-01,0,Tech,655.27,ESP,CHN,0,0,1,1,0
sdv-id-JIatTP,e3acd21a-7387-4600-b739-1bee46e09e7d,1970-01-01,0,Travel,1228.81,ESP,NGA,1,0,0,1,0
sdv-id-DuzfVq,e827a1b9-d4a0-4e53-ad3e-e1dc81392443,1970-01-01,0,Tech,1983.82,ESP,DEU,1,1,1,1,0
sdv-id-NxlGWo,c14988c8-7804-47be-8cfa-0607003402c6,1970-01-01,0,Gaming,1664.63,ESP,ARE,1,0,0,1,0
sdv-id-UnvYqX,90ce77e9-7513-43b9-87de-96ea2b0fbe44,1970-01-01,0,Travel,23.14,ESP,RUS,1,0,0,1,1
sdv-id-uObYfX,32ebd689-9be5-48c7-81f6-31d4a39231a7,1970-01-01,0,Travel,691.46,ESP,CHN,1,1,0,1,0
sdv-id-oBhOhr,501ba851-5ee6-4495-b400-29c3ea11905b,1970-01-01,1,Travel,2423.71,ESP,NGA,0,1,1,0,1
sdv-id-gyPsok,7279101c-93f3-403d-9d96-232d63d5e750,1970-01-01,0,Tech,111.07,ESP,ARE,1,0,1,1,0
sdv-id-ZwvAnl,60a75fb5-bf0a-4f68-998b-64161f846af3,1970-01-01,0,Retail,1566.92,ESP,IND,0,0,0,1,0
sdv-id-NqDtPg,727716ec-59fe-4bbc-b1a3-fad2b0946d2a,1970-01-01,0,Food,1883.54,ESP,USA,0,0,0,1,0
sdv-id-FAIrIV,8fa8ae34-3233-4053-9242-ba54a6f9c0e1,1970-01-01,0,Gaming,1817.04,ESP,ESP,1,1,1,0,1
sdv-id-AqumJh,86379f04-d9ee-4dc9-87cf-eca822b9f24c,1970-01-01,3,Retail,2042.91,ESP,ITA,0,0,0,1,0
sdv-id-qrsBEh,cb2c4e21-1dce-4e8c-b714-bab76ef59d48,1970-01-01,1,Food,660.68,ESP,FRA,1,0,1,0,1
sdv-id-OBwfQs,d5f0fb6a-4596-4a75-b4df-b83ff659f188,1970-01-01,1,Food,489.88,ESP,JPN,1,0,1,1,0
sdv-id-ImewZD,135769cb-bc03-4aa7-912e-1621a266530e,1970-01-01,5,Tech,52.43,ESP,GBR,1,0,0,0,1
sdv-id-xxckCI,a2491260-107e-428c-a940-53afd488edff,1970-01-01,0,Food,900.7,ESP,BRA,1,0,0,1,1
sdv-id-jpyumv,5a995017-deb0-4c83-9c94-25d82bba86f4,1970-01-01,0,Retail,797.07,ESP,ARE,0,1,1,0,0
sdv-id-JfYeGv,4864d025-fe41-4620-85b4-a13e60cd8424,1970-01-01,0,Gaming,537.37,ESP,BGD,0,0,1,1,1
sdv-id-eNpiGW,a4f954fc-c449-41b6-8fef-7811e124c3f2,1970-01-01,5,Retail,605.4,ESP,USA,1,0,1,1,1
sdv-id-dgKjtA,48a0d015-6862-49e7-8768-95c2f85c24c3,1970-01-01,0,Gaming,728.18,ESP,ARE,1,1,0,1,0
sdv-id-YkmgOT,27b8f178-0ef6-465e-918b-a376d76abc03,1970-01-01,3,Travel,1558.56,ESP,BGD,0,1,1,0,1
sdv-id-MUzSKj,338f0430-a2b6-4ddc-b7bc-e0ef72c1e68e,1970-01-01,0,Food,816.41,ESP,FRA,0,0,0,1,0
sdv-id-qBIVwg,461de017-1ee9-4d3b-902f-4f5c55e39295,1970-01-01,0,Food,819.31,ESP,CHN,1,0,0,0,1
sdv-id-OIkLJW,3c299c68-2138-4e3c-9c69-9e1f458cf41d,1970-01-01,4,Gaming,1605.16,ESP,PRT,1,1,0,0,1
sdv-id-Oxegtb,0e1e5ebd-ff99-4e31-9006-e0eb63a84422,1970-01-01,1,Gaming,2307.42,ESP,PRT,0,0,0,1,0
sdv-id-IwQblS,35f2e254-3e14-4f6a-abcb-b347e9b758ee,1970-01-01,0,Retail,2008.59,ESP,BRA,1,0,1,0,1
sdv-id-qwPccf,fe8544e1-c1b6-4800-a564-2b969624ba9d,1970-01-01,0,Tech,981.9,ESP,BRA,0,1,1,1,0
sdv-id-xRtVnm,60363d28-2e27-483f-a220-134e79763bb0,1970-01-01,0,Travel,2229.99,ESP,ITA,1,1,1,0,0
sdv-id-RTCwZN,c329732b-5114-4ac7-9588-e38e8dbff478,1970-01-01,4,Gaming,8.91,ESP,DEU,0,1,0,0,0
sdv-id-RgprXK,9c0f37d5-75a2-49b1-bdf5-516b3891b7f7,1970-01-01,0,Retail,319.18,ESP,FRA,0,1,0,1,1
sdv-id-CNVNRO,7ffcb3fe-2359-4443-bae6-1863a5448d55,1970-01-01,0,Gaming,1530.21,ESP,IND,1,1,0,1,1
sdv-id-FTGdoA,d4e4085e-d39c-4bfc-b853-6a36923fd0d7,1970-01-01,1,Travel,18.43,ESP,UKR,1,0,0,0,1
sdv-id-CGBWsK,cc445778-f86e-42d6-9456-a858df63bcb2,1970-01-01,0,Tech,2230.67,ESP,ESP,1,0,0,0,0
sdv-id-xgARRD,20d705c7-e9e2-4867-a68a-4d9bc771f56c,1970-01-01,0,Tech,650.97,ESP,IND,0,1,1,1,0
sdv-id-zPIaBE,4aaa7f99-4a34-441e-8c78-947b5b21c9f0,1970-01-01,5,Food,395.85,ESP,CHN,0,1,0,1,0
sdv-id-LRvarG,21da5db1-5ef3-41c2-abd7-d3f1650ad9aa,1970-01-01,1,Tech,628.18,ESP,RUS,1,1,1,0,1
sdv-id-uMHZpo,d033dd5e-798f-4e3f-afd1-422eeb428215,1970-01-01,0,Tech,1727.62,ESP,CHN,0,1,1,1,0
sdv-id-mPXPkv,4c80d6c6-11b1-44fc-8f65-4132a9f42e23,1970-01-01,0,Retail,1973.65,ESP,RUS,1,0,0,1,0
sdv-id-NbsdkA,6193ab08-09d7-4a75-ad8a-09973b17172b,1970-01-01,0,Travel,1243.68,ESP,VNM,1,1,0,1,0
sdv-id-qiEBwb,6cf4d2fd-d37f-4059-b1d7-64ba1712df48,1970-01-01,0,Travel,1417.8,ESP,JPN,1,0,1,0,1
sdv-id-ttBkVy,49861a4a-0025-43ed-a2ca-9f04609eee72,1970-01-01,1,Tech,1148.26,ESP,IND,1,1,1,0,1
sdv-id-RAQniF,107053c4-7ddf-4c34-b232-83b281072c9f,1970-01-01,1,Gaming,79.97,ESP,USA,0,0,1,0,1
sdv-id-XvtPcF,f5321352-b544-48e4-9f2d-a344a3596667,1970-01-01,0,Tech,1473.86,ESP,UKR,0,1,0,0,0
sdv-id-BTxzRa,d240ef02-a968-4fc1-ba5c-865db8344070,1970-01-01,0,Tech,1579.42,ESP,JPN,0,0,1,1,1
sdv-id-NtUNVJ,832920b7-c143-4426-b72f-871a45ee432d,1970-01-01,0,Food,271.87,ESP,FRA,0,0,0,1,0
sdv-id-mwrxlD,a874d557-cd0e-4708-acbf-81d4b1720b65,1970-01-01,0,Food,1711.99,ESP,CHN,0,1,0,1,1
sdv-id-LexOch,7a8d03aa-782a-45e0-88ca-765192f5df7b,1970-01-01,2,Travel,1090.04,ESP,NGA,1,1,0,1,0
sdv-id-GlQuTy,8381863c-fb0c-485d-a886-68a4e0f99296,1970-01-01,4,Travel,2219.06,ESP,UKR,1,1,0,1,0
sdv-id-CiZXBq,a5ca5367-b598-455f-b9d2-3cfd692981b1,1970-01-01,0,Gaming,739.17,ESP,ITA,1,1,1,1,1
sdv-id-xacXSs,7ffcb3fe-2359-4443-bae6-1863a5448d55,1970-01-01,2,Travel,1080.7,ESP,IND,1,0,0,1,0
sdv-id-JLpslD,eaecf4e0-e819-49ce-8dd7-cac28a1055c5,1970-01-01,0,Gaming,1485.49,ESP,UKR,0,0,1,1,0
sdv-id-EaTkhT,b798e034-04cd-47c6-8a12-1024a5a2d5ac,1970-01-01,1,Retail,1559.15,ESP,CHN,0,0,1,0,1
sdv-id-dIdHhh,00b02a82-7054-4f5f-950f-5effdc5136e4,1970-01-01,1,Retail,2470.99,ESP,ITA,0,0,1,1,1
sdv-id-ZycPLu,58fae8c7-1d10-46f6-a91d-ecb251a3d21b,1970-01-01,0,Tech,973.69,ESP,VNM,0,0,0,0,1
sdv-id-sJifOh,2c9de90a-b805-4e3c-8312-5b58e2a868e7,1970-01-01,0,Retail,146.26,ESP,BGD,0,0,0,1,0
sdv-id-XwZjaZ,372f9fb6-041b-4c79-8014-680432de3097,1970-01-01,0,Food,2103.8,ESP,RUS,1,0,1,0,1
sdv-id-ANBIEf,7a03d8a0-9f5b-4ced-9765-e2bb52ce32e8,1970-01-01,5,Retail,1329.33,ESP,BRA,0,0,0,0,1
sdv-id-IdeymE,6c8c5d0e-3eb3-46fd-b291-bc95b8bf9cae,1970-01-01,0,Food,617.57,ESP,BGD,0,0,1,0,0
sdv-id-OErcQI,38b042da-c52a-4570-9ab8-4c1b85243095,1970-01-01,0,Tech,1751.15,ESP,VNM,1,0,0,0,1
sdv-id-gfowUH,f5651938-017c-4f67-909d-612c2359da56,1970-01-01,2,Retail,2159.69,ESP,CHN,1,0,0,0,1
sdv-id-QPQBIA,23841977-02a9-4064-9351-1e950c3edd5c,1970-01-01,1,Food,2379.77,ESP,BRA,0,0,0,1,0
sdv-id-pmnnhA,a22966c4-ca39-465a-991f-210234aaf8d4,1970-01-01,0,Travel,1949.11,ESP,VNM,1,1,0,1,1
sdv-id-SUCVft,9e719a56-187e-4ca4-ba0f-01a487bb1f6d,1970-01-01,0,Gaming,1892.06,ESP,UKR,1,1,1,1,1
sdv-id-nKseZO,c1cfd878-000c-44a5-8f51-a203a2d999ba,1970-01-01,3,Tech,312.28,ESP,ITA,1,1,0,1,0
sdv-id-oFzPMi,ceefd2c9-7e2b-43ce-adf9-8b8d8ddd6a3e,1970-01-01,0,Gaming,1562.12,ESP,GBR,0,1,0,1,0
sdv-id-MhOxFI,b588489e-effb-4197-8d73-a782967197ec,1970-01-01,0,Retail,92.94,ESP,DEU,0,1,0,1,0
sdv-id-xovcvZ,c997f2fa-997d-4d9a-9d55-4b7d3bad3a0d,1970-01-01,2,Travel,308.31,ESP,NGA,1,1,1,1,0
sdv-id-STSUId,fcc1c48c-7303-40ca-a992-6bade6335f58,1970-01-01,0,Gaming,1519.11,ESP,BGD,0,1,1,1,0
sdv-id-ozIIIv,c0bf3b37-623d-4905-8c3e-b36ddc75f4cc,1970-01-01,0,Travel,1228.12,ESP,BGD,1,1,0,0,1
sdv-id-xAscOv,a9f7c6d1-c647-4ae2-8490-9370e430fb91,1970-01-01,0,Food,1655.39,ESP,USA,1,0,0,0,1
sdv-id-VlQkar,a68fc907-7edc-4ce1-b0d9-12733e6d9f97,1970-01-01,1,Travel,423.51,ESP,ITA,1,0,1,0,1
sdv-id-nBKatj,cc501bea-de6d-4e25-a575-dbd145f3e8a4,1970-01-01,0,Retail,1150.79,ESP,FRA,1,0,1,1,0
sdv-id-agNqtQ,cf3eb0d7-450c-4845-b95d-b36ffa8a47d6,1970-01-01,0,Retail,437.45,ESP,VNM,0,0,0,1,1
sdv-id-RKTCqY,af838c06-caa5-422a-aed7-149f00fbbb90,1970-01-01,0,Retail,2432.3,ESP,PRT,1,1,1,0,1
sdv-id-gMRPDZ,09502a6c-0abe-41af-a664-780332f9130d,1970-01-01,1,Tech,1264.56,ESP,GBR,0,0,0,0,1
sdv-id-PTEBdl,0f5f9707-a008-4c20-8272-88e6ff39a117,1970-01-01,0,Gaming,2405.32,ESP,ARE,0,1,1,0,1
sdv-id-bpleUU,f3abbd8b-b2f2-4eb7-95ff-01293b0b4957,1970-01-01,0,Gaming,1238.45,ESP,BRA,0,0,1,0,0
sdv-id-SZCFTv,cfd86194-9f24-44ca-bf5c-381594516729,1970-01-01,0,Food,350.9,ESP,DEU,0,0,1,1,0
sdv-id-yKijoM,87a8cadf-eca7-4d15-8c8a-e9ca930cc62d,1970-01-01,0,Food,1351.09,ESP,NGA,1,1,0,0,0
sdv-id-pTkgfY,f09d07f1-eac4-460c-9e4a-9260efd52c09,1970-01-01,0,Gaming,1285.66,ESP,FRA,0,1,1,1,0
sdv-id-cAFxBU,e0ad01a0-936b-4322-a533-f1c5d23eb130,1970-01-01,0,Travel,2205.93,ESP,BRA,1,1,0,0,1
sdv-id-INLcsL,0bfa8cd5-7fa7-4708-be72-79cecd7f65f6,1970-01-01,0,Gaming,1690.82,ESP,JPN,0,1,0,0,1
sdv-id-gAwMKd,d1b2dd0f-64bf-4bff-8003-6851a0b68808,1970-01-01,0,Retail,2276.96,ESP,ITA,1,0,0,0,1
sdv-id-uMJmgy,e8f26d63-84be-47ed-9491-b51de6a7a6b0,1970-01-01,1,Retail,985.65,ESP,GBR,1,0,1,1,0
sdv-id-JFVWxZ,75eb89c2-3f5c-42f3-bacb-43a3d2c7bffb,1970-01-01,3,Retail,1944.34,ESP,RUS,1,0,1,1,0
sdv-id-BPYrYD,5274ee11-b61d-4906-a570-35db3fead90a,1970-01-01,1,Tech,1815.47,ESP,IND,1,1,0,0,1
sdv-id-XaWQjD,8bd959db-4776-4cba-9c41-c9cf1fce1d86,1970-01-01,0,Travel,266.93,ESP,NGA,1,1,0,1,0
sdv-id-HNzMQg,3513a238-d91b-4a04-bcca-ba381e30614f,1970-01-01,0,Retail,1858.05,ESP,UKR,1,1,1,0,1
sdv-id-RNLgyD,9a49192f-7732-494b-a6cb-b2871432f972,1970-01-01,0,Gaming,2185.86,ESP,IND,1,0,0,1,0
sdv-id-DVJGTY,e05f8184-c115-4e8e-9586-768274dfb5ce,1970-01-01,1,Gaming,1128.42,ESP,UKR,0,0,0,1,1
sdv-id-csqkVF,27e7a6bd-c2a4-4fd8-aef5-4ceebc243f9f,1970-01-01,2,Travel,1123.29,ESP,ITA,0,1,1,0,0
sdv-id-JLNyDz,677c8f55-0321-4d27-b238-9612be3842e3,1970-01-01,1,Food,93.92,ESP,DEU,0,1,0,0,1
sdv-id-oBrbWW,7aacb531-430d-47b8-aa68-934dec4f16ec,1970-01-01,0,Retail,77.21,ESP,RUS,0,0,0,0,0
sdv-id-cOHfsn,2c9c763b-e454-4286-9dd9-76469d892032,1970-01-01,0,Tech,1246.75,ESP,ESP,1,0,1,0,1
sdv-id-rKoOid,87d01cf2-95e8-4a39-8411-3459aa7927f8,1970-01-01,0,Retail,2480.93,ESP,ITA,0,1,0,1,0
sdv-id-sowbfT,b172ec53-032e-4730-80c9-c3ed8ef90060,1970-01-01,0,Retail,291.52,ESP,VNM,1,1,0,0,0
sdv-id-anhell,98182703-fc80-4953-b2fb-122f7e34be79,1970-01-01,0,Food,1394.01,ESP,NGA,0,1,0,1,0
sdv-id-okKyrK,1c36036f-beba-4619-9b6f-b706e04e6585,1970-01-01,0,Tech,126.69,ESP,BGD,1,1,0,1,0
sdv-id-xJEdEG,4f418193-e328-4c3a-801c-bac1c5b56b89,1970-01-01,0,Food,327.27,ESP,BGD,1,0,0,1,0
sdv-id-PCUUog,433fca8a-f72a-4b7a-aa78-b0884c9b9009,1970-01-01,2,Food,839.24,ESP,FRA,1,1,1,0,1
sdv-id-IdAKjw,d8253010-3911-4943-910b-f4dc0de4faf4,1970-01-01,0,Food,2450.49,ESP,USA,0,1,1,0,0
sdv-id-zCyoGt,e55b93ad-8976-4471-9d7f-57d1e45def26,1970-01-01,0,Tech,116.7,ESP,DEU,0,1,1,1,0
sdv-id-xVuFgR,74ed53ce-ef0e-4fd3-b398-39aa7e95b992,1970-01-01,0,Retail,2385.63,ESP,RUS,0,1,0,0,0
sdv-id-cYCLSV,72984bb6-4efa-4dc3-8bae-4fc1d18ad3ca,1970-01-01,0,Gaming,1070.08,ESP,BGD,0,0,0,1,0
sdv-id-wTLaUe,aac5e8a3-2567-4f2a-9227-b7accdca6bef,1970-01-01,0,Retail,552.81,ESP,JPN,1,1,1,1,0
sdv-id-cZMYyK,6f6afbe1-6dec-4f06-bc45-0b7c7f6d19a8,1970-01-01,0,Travel,657.58,ESP,NGA,1,1,0,1,1
sdv-id-suqINL,982cd08d-49f8-4d9d-9fef-b72a4570b7fe,1970-01-01,3,Retail,1844.75,ESP,ITA,1,1,1,0,1
sdv-id-VrbIWW,a68fc907-7edc-4ce1-b0d9-12733e6d9f97,1970-01-01,0,Travel,1751.4,ESP,FRA,1,0,0,1,1
sdv-id-QVOuaF,e104bf7a-b931-4771-96f8-9d9707957c4a,1970-01-01,0,Food,135.87,ESP,RUS,0,1,0,0,0
sdv-id-JTFmoa,5c780e70-7603-4584-88b1-ef8c12a59eaf,1970-01-01,2,Gaming,498.01,ESP,ARE,1,1,1,1,0
sdv-id-CCEfGF,76876c62-4c61-445e-ba7e-5d9405d1fb63,1970-01-01,0,Food,2053.53,ESP,PRT,1,0,1,0,1
sdv-id-BVNFzk,a2f077e3-3040-4cc4-ac21-f1edf4a985b0,1970-01-01,0,Tech,2021.16,ESP,BRA,0,0,0,1,1
sdv-id-SDQsML,a984af6c-6822-42cd-8e10-d0458c2506c4,1970-01-01,0,Tech,1947.28,ESP,UKR,0,1,1,0,1
sdv-id-WTYhoA,e7718e1b-d1df-4ff0-b5f3-2c8e83fc7a2b,1970-01-01,0,Tech,840.7,ESP,ARE,0,1,0,0,1
sdv-id-vROUDX,b18848f9-4811-4cd7-9adf-a294f66fdb7a,1970-01-01,0,Tech,1414.68,ESP,CHN,0,0,0,1,0
sdv-id-gtVruJ,44a8ddc2-ddf1-4e0b-865e-23c798656bba,1970-01-01,0,Gaming,1049.03,ESP,BRA,1,1,1,0,1
sdv-id-VwbQWC,5c508720-f982-44e0-8603-156a15eacbcf,1970-01-01,3,Tech,950.52,ESP,DEU,1,1,0,0,1
sdv-id-nIkmZb,ba52dbf2-f551-4cd0-b278-0c3be412b716,1970-01-01,0,Retail,676.58,ESP,BRA,1,0,1,0,1
sdv-id-DSMiev,d7f3b054-e266-416f-a3e4-92f3911cdbb8,1970-01-01,1,Gaming,727.87,ESP,JPN,0,1,0,0,0
sdv-id-mFViYY,63fe0717-f6a8-48cc-ba11-df76d6e75f73,1970-01-01,0,Tech,1080.7,ESP,UKR,1,0,1,1,0
sdv-id-dAqlCO,9239b3a0-65d5-4310-84eb-b4a9a4e565b7,1970-01-01,1,Tech,1270.71,ESP,ESP,0,1,0,0,1
