id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,pais_emision,pais_pago,es_online,monto,uso_vpn_proxy,es_fraude
10026,3758,2025-01-03 07:17:00,7,946,1,España,India,1,22.74,0,0
10763,9575,2025-01-03 07:20:00,7,198,1,España,España,1,7.99,0,0
36067,321,2025-01-03 07:21:00,7,207,1,España,Reino Unido,1,41.05,0,0
49293,2389,2025-01-03 07:40:00,7,1442,0,España,Brasil,1,41.59,0,0
7105,6072,2025-01-03 07:58:00,7,832,1,España,Japón,1,40.97,0,0
35301,652,2025-01-03 08:12:00,8,973,1,España,Francia,1,13.14,0,0
25528,5008,2025-01-03 08:16:00,8,1457,1,España,Francia,0,37.23,0,0
33333,9004,2025-01-03 08:39:00,8,548,1,España,Bangladesh,1,87.04,0,0
40220,8296,2025-01-03 08:40:00,8,1235,1,España,México,1,31.85,0,0
49831,5969,2025-01-03 08:51:00,8,1204,1,España,México,1,30.9,0,0
36582,618,2025-01-03 08:53:00,8,1467,1,España,India,1,60.48,0,0
25247,449,2025-01-03 08:55:00,8,838,1,España,Francia,0,69.18,0,0
39988,2985,2025-01-03 08:57:00,8,390,1,España,Vietnam,1,68.81,0,0
17688,2717,2025-01-03 09:00:00,9,1427,0,España,Francia,1,188.15,0,0
11693,4202,2025-01-03 09:15:00,9,1336,0,España,Rusia,1,100.89,0,0
25114,7644,2025-01-03 09:16:00,9,728,1,España,Rusia,1,45.14,1,0
39292,3131,2025-01-03 09:27:00,9,645,1,España,España,0,59.83,0,0
6163,5687,2025-01-03 09:33:00,9,546,1,España,Ucrania,0,24.02,0,0
49879,3952,2025-01-03 09:46:00,9,1089,1,España,Portugal,0,46.78,0,0
34703,2873,2025-01-03 09:48:00,9,132,1,España,Italia,0,6.45,0,0
3737,8334,2025-01-03 09:51:00,9,1307,0,España,Vietnam,1,6.57,0,0
48744,9835,2025-01-03 09:54:00,9,632,1,España,Ucrania,0,10.09,0,0
29360,7189,2025-01-03 09:57:00,9,508,1,España,Francia,1,95.41,1,0
48600,1409,2025-01-03 10:05:00,10,242,1,España,Japón,1,153.42,0,0
24801,9288,2025-01-03 10:07:00,10,130,0,España,México,1,16.16,1,0
38462,4727,2025-01-03 10:18:00,10,482,1,España,Italia,0,71.46,0,0
20490,951,2025-01-03 10:32:00,10,1308,1,España,India,1,39.71,0,0
32978,8022,2025-01-03 10:34:00,10,910,0,España,Rusia,0,105.5,0,0
19699,7418,2025-01-03 10:35:00,10,963,1,España,India,0,32.73,0,0
26448,2243,2025-01-03 10:51:00,10,1077,1,España,Vietnam,1,73.17,0,0
36573,1370,2025-01-03 10:52:00,10,89,1,España,Alemania,1,15.82,0,0
34409,959,2025-01-03 11:03:00,11,204,1,España,México,1,4.1,0,0
11468,4189,2025-01-03 11:03:00,11,565,1,España,Italia,0,6.34,0,0
27057,1941,2025-01-03 11:03:00,11,566,0,España,Portugal,0,9.39,0,0
35869,9967,2025-01-03 11:33:00,11,1172,1,España,Brasil,1,26.43,0,0
28034,3439,2025-01-03 11:42:00,11,713,1,España,México,1,20.27,0,0
32835,505,2025-01-03 11:50:00,11,1280,1,España,México,0,11.73,0,0
20840,7813,2025-01-03 11:59:00,11,661,1,España,Francia,0,13.36,0,0
34300,7459,2025-01-03 12:08:00,12,412,1,España,Brasil,0,33.11,0,0
24322,604,2025-01-03 12:25:00,12,1359,1,España,España,1,27.62,0,0
10107,8221,2025-01-03 12:26:00,12,1373,1,España,Reino Unido,1,28.45,0,0
3376,5868,2025-01-03 12:31:00,12,391,1,España,Francia,1,193.3,0,0
41400,6588,2025-01-03 12:37:00,12,331,1,España,Portugal,0,40.42,0,0
26702,1029,2025-01-03 12:42:00,12,158,1,España,India,1,80.44,0,0
12179,7841,2025-01-03 12:50:00,12,394,1,España,India,1,5.83,0,0
34160,8458,2025-01-03 12:54:00,12,214,1,España,Alemania,0,66.21,0,0
20333,6731,2025-01-03 12:57:00,12,726,0,España,India,0,68.07,0,0
25558,2013,2025-01-03 12:59:00,12,555,0,España,Italia,0,49.72,0,0
35749,6595,2025-01-03 13:08:00,13,1147,1,España,Portugal,1,231.54,0,0
46892,9727,2025-01-03 13:18:00,13,798,1,España,India,1,54.38,0,0
17134,9592,2025-01-03 13:19:00,13,928,0,España,México,0,54.57,0,0
9917,7200,2025-01-03 13:21:00,13,880,1,España,Portugal,0,15.69,0,0
48922,8409,2025-01-03 13:22:00,13,242,1,España,México,0,29.21,0,0
43752,6696,2025-01-03 13:27:00,13,490,1,España,Brasil,0,42.53,0,0
5409,304,2025-01-03 13:36:00,13,1034,1,España,Vietnam,1,12.3,0,0
49978,2790,2025-01-03 13:58:00,13,1435,1,España,Alemania,1,90.55,0,0
31620,9976,2025-01-03 14:02:00,14,494,1,España,Vietnam,1,15.6,0,0
2824,9757,2025-01-03 14:06:00,14,1447,0,España,Italia,0,6.75,0,0
28145,6091,2025-01-03 14:08:00,14,357,0,España,México,0,24.25,0,0
8525,3082,2025-01-03 14:09:00,14,1051,1,España,Reino Unido,0,26.0,0,0
18915,8038,2025-01-03 14:23:00,14,266,0,España,Ucrania,1,55.74,0,0
6449,5531,2025-01-03 14:28:00,14,1043,1,España,Reino Unido,0,35.58,0,0
7675,2051,2025-01-03 14:28:00,14,1224,1,España,Italia,1,19.72,1,0
3565,978,2025-01-03 14:34:00,14,431,1,España,Ucrania,1,32.52,0,0
35922,8396,2025-01-03 14:36:00,14,859,1,España,Nigeria,1,48.77,0,0
25976,7985,2025-01-03 14:40:00,14,57,1,España,India,1,17.4,1,1
29314,7677,2025-01-03 14:48:00,14,117,1,España,Italia,1,72.44,0,0
48523,4393,2025-01-03 14:49:00,14,1473,1,España,Rusia,0,14.91,0,0
14260,9995,2025-01-03 14:50:00,14,1208,1,España,Alemania,1,79.39,0,0
11746,9172,2025-01-03 14:51:00,14,51,0,España,Alemania,1,30.08,0,0
35244,164,2025-01-03 15:14:00,15,899,1,España,Bangladesh,0,37.19,0,0
49904,9968,2025-01-03 15:16:00,15,741,1,España,México,1,93.92,0,0
26941,809,2025-01-03 15:21:00,15,637,1,España,México,1,32.33,0,0
46266,3740,2025-01-03 15:29:00,15,1294,1,España,Ucrania,0,73.73,0,0
34734,7299,2025-01-03 15:36:00,15,1365,1,España,Rusia,1,41.58,0,0
16309,4221,2025-01-03 15:43:00,15,1072,1,España,Vietnam,1,143.96,0,0
29491,7981,2025-01-03 15:45:00,15,344,1,España,Reino Unido,1,47.69,0,0
21960,3914,2025-01-03 15:50:00,15,1383,1,España,Nigeria,0,120.65,0,0
30457,2322,2025-01-03 16:01:00,16,169,1,España,México,1,28.55,0,0
36823,1005,2025-01-03 16:06:00,16,641,1,España,Alemania,0,12.48,0,0
5843,3370,2025-01-03 16:09:00,16,1194,1,España,Italia,1,89.54,0,0
33268,2346,2025-01-03 16:17:00,16,15,1,España,Brasil,1,36.94,1,1
33814,6811,2025-01-03 16:37:00,16,314,1,España,India,1,42.07,0,0
30435,8244,2025-01-03 16:39:00,16,932,1,España,Portugal,1,11.16,0,0
10495,4274,2025-01-03 16:40:00,16,102,1,España,Nigeria,1,13.07,0,0
20876,5747,2025-01-03 16:41:00,16,88,1,España,India,0,16.36,0,0
19458,4206,2025-01-03 16:49:00,16,814,1,España,Ucrania,1,81.44,0,0
59,2615,2025-01-03 16:50:00,16,1100,1,España,Bangladesh,1,8.12,1,0
37333,4095,2025-01-03 17:09:00,17,1183,1,España,Ucrania,1,13.47,0,0
47075,8478,2025-01-03 17:11:00,17,746,1,España,Brasil,1,74.87,0,0
24146,2476,2025-01-03 17:34:00,17,1443,1,España,Bangladesh,0,86.43,0,0
44796,5103,2025-01-03 17:41:00,17,1121,1,España,Francia,0,77.45,0,0
42231,8454,2025-01-03 18:04:00,18,123,1,España,Portugal,1,9.14,0,0
7635,2173,2025-01-03 18:09:00,18,569,1,España,Ucrania,1,29.25,0,0
22977,451,2025-01-03 18:10:00,18,859,1,España,Nigeria,1,248.48,0,0
11255,4132,2025-01-03 18:21:00,18,1136,1,España,India,1,11.46,0,0
40334,1458,2025-01-03 18:24:00,18,1394,1,España,Alemania,0,5.27,0,0
31790,5547,2025-01-03 18:31:00,18,559,1,España,Brasil,1,14.4,0,0
701,7808,2025-01-03 18:40:00,18,397,1,España,Bangladesh,1,33.51,0,0
41270,3976,2025-01-03 18:42:00,18,326,1,España,España,1,146.39,0,0
9176,3564,2025-01-03 18:51:00,18,1262,1,España,Alemania,1,22.92,0,0
504,9632,2025-01-03 18:54:00,18,1441,1,España,Bangladesh,1,15.98,0,0
32760,3618,2025-01-03 18:55:00,18,9,1,España,Alemania,1,52.7,0,0
10118,2534,2025-01-03 19:05:00,19,1202,1,España,Rusia,1,16.77,0,0
11605,4235,2025-01-03 19:35:00,19,847,1,España,Portugal,1,70.62,0,0
18911,6871,2025-01-03 20:10:00,20,313,1,España,Bangladesh,1,124.82,1,0
31127,149,2025-01-03 20:14:00,20,791,1,España,Brasil,1,86.44,0,0
41289,8079,2025-01-03 20:41:00,20,775,1,España,Bangladesh,1,32.51,0,0
32314,7476,2025-01-03 20:42:00,20,288,1,España,Francia,1,28.38,0,0
17698,8108,2025-01-03 20:51:00,20,467,1,España,Rusia,1,5.21,0,0
4009,1384,2025-01-03 20:55:00,20,775,1,España,Japón,1,80.77,0,0
9322,6611,2025-01-03 20:56:00,20,430,0,España,Alemania,0,35.99,0,0
36286,6758,2025-01-03 20:57:00,20,40,1,España,Japón,1,146.06,0,0
10064,7746,2025-01-03 20:57:00,20,915,1,España,Japón,1,36.63,1,0
5920,4834,2025-01-03 20:58:00,20,715,1,España,Japón,1,72.88,1,0
22100,1755,2025-01-03 21:18:00,21,36,1,España,Ucrania,1,61.94,1,0
35113,6489,2025-01-03 21:23:00,21,1121,1,España,Bangladesh,0,7.15,0,0
46553,8697,2025-01-03 21:30:00,21,893,1,España,Vietnam,0,75.97,0,0
39408,157,2025-01-03 22:00:00,22,585,1,España,India,1,14.36,1,1
28240,3650,2025-01-03 22:13:00,22,1465,1,España,Ucrania,1,7.32,0,0
32125,7087,2025-01-03 22:25:00,22,312,1,España,Francia,1,58.3,0,0
40846,945,2025-01-03 22:58:00,22,901,1,España,Nigeria,1,57.18,0,0
17862,5027,2025-01-03 23:03:00,23,553,1,España,México,1,15.59,0,0
1816,7195,2025-01-03 23:03:00,23,674,1,España,India,1,183.51,0,0
43396,7066,2025-01-03 23:26:00,23,83,1,España,Portugal,0,19.71,0,0
26298,6762,2025-01-03 23:58:00,23,520,1,España,Japón,1,26.62,1,0
26248,9781,2025-01-04 00:01:00,0,153,1,España,Bangladesh,0,95.6,0,0
20344,3706,2025-01-04 00:09:00,0,548,1,España,India,1,33.68,0,0
12884,7944,2025-01-04 00:11:00,0,1168,1,España,Bangladesh,1,7.49,0,0
25017,2153,2025-01-04 00:13:00,0,1174,1,España,Reino Unido,1,47.46,0,0
30311,4047,2025-01-04 00:14:00,0,1069,1,España,Italia,1,83.79,0,0
38687,6793,2025-01-04 00:20:00,0,636,1,España,Francia,1,136.97,0,0
49163,1537,2025-01-04 00:29:00,0,890,1,España,Brasil,1,104.12,0,0
3012,4526,2025-01-04 00:38:00,0,198,0,España,Rusia,1,4.71,0,0
19241,1107,2025-01-04 00:49:00,0,301,1,España,Bangladesh,1,174.0,0,0
24834,7650,2025-01-04 00:50:00,0,411,1,España,India,0,17.93,0,0
21527,8104,2025-01-04 01:03:00,1,439,1,España,Nigeria,0,82.71,0,0
48139,6454,2025-01-04 01:25:00,1,1189,1,España,Alemania,1,5.12,0,0
43231,3843,2025-01-04 01:38:00,1,1217,1,España,Nigeria,0,29.94,0,0
5174,8483,2025-01-04 01:46:00,1,1364,1,España,Nigeria,1,29.73,0,0
47654,6045,2025-01-04 01:48:00,1,736,1,España,Nigeria,0,25.83,0,0
42246,8690,2025-01-04 01:53:00,1,577,1,España,Brasil,1,12.63,0,0
45315,7197,2025-01-04 02:13:00,2,666,1,España,Portugal,0,26.45,0,0
19700,2638,2025-01-04 02:14:00,2,34,1,España,Brasil,0,7.43,0,0
30627,5251,2025-01-04 02:36:00,2,1025,1,España,India,1,23.27,0,0
29220,9194,2025-01-04 02:46:00,2,312,0,España,Alemania,1,50.86,1,0
26676,3022,2025-01-04 02:47:00,2,69,0,España,India,1,51.53,0,0
385,2131,2025-01-04 02:59:00,2,618,1,España,India,1,87.08,0,0
13636,210,2025-01-04 03:07:00,3,1315,1,España,Francia,1,28.51,0,0
35754,1815,2025-01-04 03:09:00,3,965,1,España,Nigeria,0,8.58,0,0
21234,5272,2025-01-04 03:21:00,3,794,1,España,Rusia,1,20.22,0,0
21988,8408,2025-01-04 03:22:00,3,1312,0,España,India,1,5.8,0,0
21426,616,2025-01-04 03:44:00,3,901,1,España,España,1,4.3,1,0
10711,4012,2025-01-04 03:51:00,3,389,0,España,Alemania,1,435.2,0,0
35203,2616,2025-01-04 03:54:00,3,580,1,España,Brasil,1,15.8,1,0
43930,1492,2025-01-04 04:07:00,4,1197,1,España,México,1,40.77,0,0
49281,7849,2025-01-04 04:10:00,4,953,1,España,Nigeria,0,149.98,0,0
14677,935,2025-01-04 04:16:00,4,47,1,España,Vietnam,1,8.71,1,0
40687,4232,2025-01-04 04:30:00,4,347,1,España,Francia,0,39.48,0,0
19895,7810,2025-01-04 04:35:00,4,1270,1,España,India,1,50.46,0,0
48418,3865,2025-01-04 04:42:00,4,1006,1,España,Nigeria,0,3.9,0,0
39321,597,2025-01-04 04:56:00,4,196,1,España,Bangladesh,1,31.74,1,0
42044,408,2025-01-04 05:06:00,5,1381,1,España,India,0,12.38,0,0
45579,6541,2025-01-04 05:18:00,5,224,1,España,México,1,57.34,0,0
20851,1309,2025-01-04 05:22:00,5,403,1,España,Japón,1,26.89,0,0
16574,2636,2025-01-04 05:26:00,5,16,1,España,Bangladesh,1,29.73,0,0
4384,8892,2025-01-04 05:28:00,5,219,1,España,Bangladesh,1,16.41,0,0
46429,1062,2025-01-04 05:35:00,5,636,1,España,Nigeria,1,16.32,0,0
11743,2302,2025-01-04 05:35:00,5,569,1,España,Italia,1,56.62,1,0
12897,9296,2025-01-04 05:57:00,5,1072,0,España,Nigeria,1,11.47,0,0
17268,4445,2025-01-04 06:14:00,6,775,1,España,Nigeria,1,21.08,0,0
14213,9168,2025-01-04 06:15:00,6,431,1,España,Rusia,1,184.92,0,0
33205,6218,2025-01-04 06:16:00,6,946,1,España,Bangladesh,0,40.16,0,0
31966,376,2025-01-04 06:28:00,6,87,1,España,Francia,1,18.67,0,0
38720,8800,2025-01-04 06:38:00,6,1049,1,España,Rusia,1,44.09,0,0
42956,4249,2025-01-04 06:40:00,6,39,1,España,Vietnam,1,23.88,0,0
14672,7233,2025-01-04 06:42:00,6,1329,1,España,Brasil,1,29.21,0,0
28804,2195,2025-01-04 07:06:00,7,1067,1,España,Rusia,0,14.59,0,0
881,2054,2025-01-04 07:08:00,7,513,1,España,Bangladesh,0,47.47,0,0
15166,7651,2025-01-04 07:21:00,7,466,1,España,Ucrania,0,76.68,0,0
25605,2560,2025-01-04 07:42:00,7,36,1,España,Portugal,1,236.98,0,0
22534,2283,2025-01-04 07:47:00,7,365,1,España,Reino Unido,1,22.47,0,0
16420,5337,2025-01-04 07:51:00,7,276,1,España,Japón,1,21.18,0,0
22115,8497,2025-01-04 07:59:00,7,492,1,España,Italia,0,3.43,0,0
37887,526,2025-01-04 08:04:00,8,1070,0,España,Vietnam,0,31.89,0,0
1032,7220,2025-01-04 08:09:00,8,914,1,España,Bangladesh,1,105.14,1,1
44173,3853,2025-01-04 08:25:00,8,1272,1,España,Portugal,1,11.29,1,0
24835,8672,2025-01-04 08:38:00,8,605,1,España,India,0,21.55,0,0
18409,9707,2025-01-04 08:41:00,8,378,1,España,Rusia,1,17.68,0,0
47269,1710,2025-01-04 08:47:00,8,1452,1,España,Brasil,0,53.27,0,0
19529,3745,2025-01-04 09:00:00,9,62,0,España,Italia,0,250.64,0,0
16999,3149,2025-01-04 09:01:00,9,1012,1,España,Alemania,0,121.44,0,0
45163,8944,2025-01-04 09:16:00,9,485,1,España,Rusia,0,31.74,0,0
18437,5695,2025-01-04 09:29:00,9,1236,1,España,Ucrania,1,36.95,0,0
41163,8014,2025-01-04 09:42:00,9,1299,1,España,Ucrania,1,79.78,0,0
37440,9081,2025-01-04 09:42:00,9,1308,1,España,India,0,42.05,0,0
13115,3598,2025-01-04 10:02:00,10,1467,1,España,Rusia,1,72.08,0,0
7633,5063,2025-01-04 10:06:00,10,794,1,España,Portugal,0,27.96,0,0
26414,681,2025-01-04 10:14:00,10,1123,1,España,Rusia,1,11.5,0,0
49616,2264,2025-01-04 10:23:00,10,1262,1,España,México,1,61.23,0,0
46244,8275,2025-01-04 10:32:00,10,359,1,España,Ucrania,0,7.8,0,0
20693,4455,2025-01-04 10:39:00,10,638,1,España,Ucrania,0,9.6,0,0
30605,547,2025-01-04 10:46:00,10,1008,0,España,Brasil,1,319.17,0,0
23023,3932,2025-01-04 11:03:00,11,1462,1,España,Vietnam,0,76.24,0,0
44639,1674,2025-01-04 11:03:00,11,398,1,España,Rusia,0,14.86,0,0
5703,8706,2025-01-04 11:06:00,11,559,1,España,España,0,49.74,0,0
37982,7860,2025-01-04 11:11:00,11,572,1,España,Japón,1,13.74,0,0
6255,6843,2025-01-04 11:14:00,11,839,1,España,España,1,74.01,0,0
18517,5259,2025-01-04 11:24:00,11,288,0,España,Francia,1,110.97,0,0
30972,120,2025-01-04 11:37:00,11,960,1,España,Brasil,1,10.68,0,0
8675,2152,2025-01-04 11:53:00,11,1106,1,España,Bangladesh,1,25.72,0,0
27108,2737,2025-01-04 11:57:00,11,1033,1,España,Brasil,1,5.97,0,0
5942,8318,2025-01-04 11:59:00,11,730,1,España,Brasil,1,36.37,0,0
30900,8170,2025-01-04 12:10:00,12,172,1,España,Ucrania,1,278.28,0,0
45513,9367,2025-01-04 12:11:00,12,144,0,España,Reino Unido,1,163.99,0,0
39372,5547,2025-01-04 12:14:00,12,559,1,España,España,1,52.17,0,0
3777,9658,2025-01-04 13:05:00,13,741,1,España,India,1,48.54,0,0
46987,2332,2025-01-04 13:08:00,13,502,0,España,Ucrania,1,246.36,0,0
31028,5715,2025-01-04 13:49:00,13,422,1,España,Vietnam,0,85.27,0,0
21646,187,2025-01-04 13:49:00,13,476,1,España,Italia,1,34.6,0,0
43428,3899,2025-01-04 13:56:00,13,171,1,España,Rusia,0,47.04,0,0
27176,7827,2025-01-04 14:17:00,14,455,1,España,Italia,1,34.55,1,0
33660,8346,2025-01-04 14:42:00,14,1240,1,España,Rusia,1,66.04,0,0
8209,8345,2025-01-04 14:49:00,14,290,1,España,México,1,42.95,0,0
46933,5492,2025-01-04 14:49:00,14,797,1,España,Ucrania,1,11.55,0,0
620,2578,2025-01-04 15:17:00,15,897,0,España,Reino Unido,1,17.08,0,0
29530,7266,2025-01-04 15:19:00,15,265,1,España,Nigeria,1,65.35,0,0
28721,3399,2025-01-04 15:59:00,15,337,1,España,Brasil,0,26.93,0,0
44174,4852,2025-01-04 16:02:00,16,1372,1,España,Nigeria,1,533.37,0,0
1356,1263,2025-01-04 16:07:00,16,1286,1,España,Portugal,1,17.19,0,0
45159,6638,2025-01-04 16:11:00,16,399,1,España,India,1,39.62,0,0
31283,5229,2025-01-04 16:13:00,16,931,1,España,Brasil,1,4.8,0,0
34375,8877,2025-01-04 16:25:00,16,1353,0,España,Alemania,1,88.71,0,0
19258,1915,2025-01-04 16:30:00,16,868,1,España,India,0,3.83,0,0
22137,1095,2025-01-04 16:36:00,16,443,1,España,Nigeria,1,38.13,0,0
48633,3920,2025-01-04 16:47:00,16,156,1,España,México,1,90.86,0,0
37716,7500,2025-01-04 16:54:00,16,1004,1,España,Italia,0,37.87,0,0
41885,1740,2025-01-04 16:57:00,16,505,1,España,India,0,29.03,0,0
31975,2662,2025-01-04 17:11:00,17,1003,1,España,India,1,100.62,0,0
21604,4552,2025-01-04 17:22:00,17,1024,1,España,España,1,42.07,0,0
7326,2511,2025-01-04 17:28:00,17,553,1,España,Brasil,0,130.02,0,0
37838,8848,2025-01-04 17:38:00,17,515,1,España,Reino Unido,1,7.4,0,0
40371,3293,2025-01-04 17:50:00,17,653,0,España,Bangladesh,1,28.48,0,0
26278,3736,2025-01-04 17:52:00,17,758,1,España,España,1,14.56,0,0
23407,1853,2025-01-04 17:57:00,17,1052,1,España,Brasil,0,28.1,0,0
12636,6192,2025-01-04 18:35:00,18,68,1,España,Vietnam,1,58.58,0,0
5311,6606,2025-01-04 18:51:00,18,694,0,España,Bangladesh,1,5.08,0,0
20239,4204,2025-01-04 18:52:00,18,1292,1,España,Japón,1,27.11,0,0
801,8274,2025-01-04 19:26:00,19,933,1,España,Brasil,1,31.79,0,0
38561,1834,2025-01-04 19:32:00,19,73,1,España,Vietnam,0,21.96,0,0
10383,251,2025-01-04 19:35:00,19,218,1,España,Rusia,1,22.69,0,0
9498,9401,2025-01-04 19:39:00,19,1033,1,España,Bangladesh,0,158.78,0,0
6124,6397,2025-01-04 20:00:00,20,957,0,España,Ucrania,1,28.71,0,0
36199,9100,2025-01-04 20:01:00,20,1014,1,España,Brasil,1,158.14,1,1
20951,7763,2025-01-04 20:19:00,20,784,1,España,Francia,1,13.94,0,0
29678,7569,2025-01-04 20:40:00,20,991,1,España,Ucrania,0,33.45,0,0
29988,3311,2025-01-04 20:46:00,20,393,1,España,Rusia,0,382.22,0,0
1121,2331,2025-01-04 20:49:00,20,779,1,España,Rusia,1,34.38,1,0
12647,7899,2025-01-04 20:54:00,20,137,1,España,Italia,0,2.92,0,0
10839,1617,2025-01-04 20:57:00,20,1088,0,España,Nigeria,0,17.51,0,0
8768,5895,2025-01-04 21:06:00,21,492,1,España,Brasil,1,39.18,0,0
35887,3062,2025-01-04 21:09:00,21,871,0,España,Nigeria,1,34.36,0,0
7974,1595,2025-01-04 21:14:00,21,1162,1,España,India,1,44.16,0,0
30935,3331,2025-01-04 21:17:00,21,21,1,España,España,1,120.53,0,0
36064,1760,2025-01-04 21:25:00,21,401,1,España,España,0,15.4,0,0
17111,8371,2025-01-04 21:28:00,21,671,1,España,Japón,1,66.52,0,0
48751,3174,2025-01-04 21:38:00,21,589,1,España,Ucrania,1,2.75,0,0
46005,6973,2025-01-04 21:43:00,21,589,0,España,Nigeria,1,21.63,1,1
48919,2873,2025-01-04 21:54:00,21,132,1,España,Italia,1,12.39,0,0
9805,2169,2025-01-04 21:56:00,21,236,1,España,México,0,5.48,0,0
49692,2093,2025-01-04 21:59:00,21,334,1,España,Portugal,1,22.55,1,0
31083,2656,2025-01-04 22:23:00,22,447,1,España,México,1,25.74,0,0
10472,2567,2025-01-04 22:26:00,22,1252,1,España,Vietnam,0,20.94,0,0
6010,7377,2025-01-04 22:28:00,22,1338,1,España,Brasil,0,37.51,0,0
35817,6020,2025-01-04 22:38:00,22,608,0,España,España,1,18.03,0,0
7535,1747,2025-01-04 22:55:00,22,516,1,España,Alemania,1,46.61,1,0
17142,8047,2025-01-04 22:55:00,22,1424,1,España,Japón,1,71.39,0,0
37057,342,2025-01-04 22:59:00,22,1071,1,España,Alemania,1,68.48,0,0
2790,6198,2025-01-04 23:04:00,23,733,1,España,Francia,1,71.79,0,0
25144,156,2025-01-04 23:04:00,23,640,1,España,España,0,71.42,0,0
36665,9633,2025-01-04 23:20:00,23,790,1,España,Portugal,0,58.21,0,0
8482,4301,2025-01-04 23:30:00,23,1442,0,España,Rusia,1,77.44,0,0
18323,4225,2025-01-04 23:38:00,23,716,1,España,India,0,76.95,0,0
4577,7314,2025-01-04 23:44:00,23,289,1,España,México,1,17.78,1,0
6692,4009,2025-01-04 23:50:00,23,177,1,España,Rusia,1,32.94,0,0
3939,2251,2025-01-05 00:14:00,0,458,1,España,Japón,0,21.98,0,0
11406,7504,2025-01-05 00:36:00,0,985,1,España,Nigeria,1,8.35,0,0
522,3064,2025-01-05 00:41:00,0,1121,1,España,Brasil,0,33.19,0,0
40329,9273,2025-01-05 00:57:00,0,704,1,España,Italia,1,38.42,0,0
13666,6215,2025-01-05 01:09:00,1,269,1,España,Brasil,1,27.84,0,0
24784,2868,2025-01-05 01:13:00,1,803,1,España,Italia,0,8.11,0,0
33330,9899,2025-01-05 01:14:00,1,1399,1,España,Alemania,1,263.39,0,0
3202,7807,2025-01-05 02:21:00,2,897,1,España,Nigeria,1,61.15,0,0
16408,3159,2025-01-05 02:33:00,2,81,1,España,México,1,29.33,0,0
16104,3436,2025-01-05 02:34:00,2,657,1,España,Nigeria,1,279.23,0,0
45086,5132,2025-01-05 02:39:00,2,1328,1,España,España,0,3.35,0,0
14898,6253,2025-01-05 03:07:00,3,829,1,España,Alemania,1,30.13,0,0
17033,8730,2025-01-05 04:21:00,4,1181,1,España,Rusia,1,102.35,0,0
27876,3132,2025-01-05 04:28:00,4,1154,1,España,India,1,11.34,0,0
28132,8666,2025-01-05 04:30:00,4,1463,1,España,India,0,24.02,0,0
44076,3595,2025-01-05 04:37:00,4,1492,1,España,Francia,1,23.6,0,0
40013,6995,2025-01-05 04:44:00,4,429,1,España,Rusia,1,128.25,1,1
16275,3987,2025-01-05 04:50:00,4,377,1,España,Nigeria,0,87.97,0,0
32583,4205,2025-01-05 05:28:00,5,570,1,España,Francia,0,125.53,0,0
24833,7372,2025-01-05 06:05:00,6,50,1,España,India,1,27.62,1,1
30211,4225,2025-01-05 06:05:00,6,716,1,España,México,1,72.69,0,0
4755,9934,2025-01-05 06:22:00,6,599,1,España,Nigeria,1,11.28,0,0
2423,6210,2025-01-05 06:34:00,6,817,0,España,Bangladesh,1,86.71,0,0
16774,7283,2025-01-05 06:43:00,6,897,0,España,Vietnam,1,16.45,0,0
42427,780,2025-01-05 07:15:00,7,189,1,España,Rusia,1,35.12,0,0
26714,4777,2025-01-05 07:40:00,7,489,1,España,Ucrania,0,15.23,0,0
39773,6909,2025-01-05 08:02:00,8,227,0,España,Italia,1,33.83,0,0
33537,5759,2025-01-05 08:02:00,8,241,1,España,Japón,1,62.6,1,0
40505,6313,2025-01-05 08:18:00,8,260,1,España,Italia,0,45.63,0,0
21881,7405,2025-01-05 08:19:00,8,198,1,España,Brasil,0,11.26,0,0
21503,3356,2025-01-05 08:25:00,8,129,1,España,Francia,1,201.55,0,0
15952,2750,2025-01-05 08:37:00,8,580,1,España,India,1,6.05,0,0
49943,985,2025-01-05 08:43:00,8,818,0,España,Reino Unido,0,3.64,0,0
386,4413,2025-01-05 08:55:00,8,1057,1,España,Japón,1,76.17,0,0
34223,4283,2025-01-05 09:09:00,9,1092,0,España,Italia,1,176.09,0,0
17497,4932,2025-01-05 09:36:00,9,254,0,España,Vietnam,1,170.13,0,0
36749,1495,2025-01-05 10:11:00,10,631,1,España,Italia,0,35.68,0,0
46120,2171,2025-01-05 10:14:00,10,239,0,España,Rusia,1,9.89,1,0
37874,5455,2025-01-05 10:27:00,10,876,1,España,Bangladesh,1,20.49,0,0
43046,3733,2025-01-05 10:35:00,10,571,1,España,Ucrania,1,5.24,0,0
21233,540,2025-01-05 10:42:00,10,1091,1,España,Italia,1,15.78,0,0
36008,6586,2025-01-05 10:46:00,10,1428,1,España,Francia,1,24.17,0,0
19546,1350,2025-01-05 10:48:00,10,889,1,España,Ucrania,0,48.18,0,0
21711,775,2025-01-05 10:56:00,10,1396,1,España,Vietnam,1,25.89,0,0
19730,978,2025-01-05 11:37:00,11,431,1,España,Rusia,1,51.51,0,0
9152,6923,2025-01-05 11:44:00,11,1304,1,España,India,1,20.58,1,0
13568,2327,2025-01-05 11:55:00,11,823,1,España,Vietnam,1,190.66,0,0
40211,9540,2025-01-05 11:56:00,11,595,1,España,México,1,17.82,0,0
