id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,categoria,importe,es_online,pais_emision,pais_pago,tipo_tarjeta,mismo_envio_facturacion,tipo_dispositivo,uso_vpn_proxy,paso_3d_secure,minutos_desde_ultima_tx,es_fraude
33599,4507,2025-01-01 16:09:00,16,1074,1,Electrónica,3.45,0,DE,DE,Débito,1,Físico (TPV),0,0,999999.0,0
99015,711,2025-01-01 16:11:00,16,115,0,Salud,9.77,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
27594,8931,2025-01-01 16:13:00,16,576,1,Supermercado,13.82,1,ES,ES,Débito,0,Móvil,0,1,999999.0,0
24298,6445,2025-01-01 16:22:00,16,991,1,Restaurante,35.23,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
21569,9596,2025-01-01 16:27:00,16,699,1,Salud,24.09,0,ES,PT,Débito,1,Físico (TPV),0,0,999999.0,0
18886,8427,2025-01-01 16:37:00,16,590,1,Restaurante,225.44,1,ES,ES,Débito,1,Móvil,0,1,999999.0,0
97552,1471,2025-01-01 16:39:00,16,603,0,Supermercado,8.57,1,ES,ES,Débito,1,Desktop,0,0,999999.0,0
54629,4580,2025-01-01 16:46:00,16,363,0,Electrónica,60.43,1,ES,ES,Débito,1,Móvil,1,1,999999.0,0
22909,2801,2025-01-01 16:50:00,16,782,1,Supermercado,16.56,1,ES,ES,Crédito,1,Desktop,0,0,999999.0,0
993,9173,2025-01-01 16:55:00,16,879,1,Restaurante,18.78,1,ES,ES,Prepago,1,Móvil,0,0,999999.0,0
38903,5163,2025-01-01 17:22:00,17,157,1,Supermercado,17.13,1,DE,RU,Débito,1,Móvil,0,0,999999.0,0
10934,4786,2025-01-01 17:24:00,17,1006,1,Suscripciones,36.76,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
55535,4435,2025-01-01 17:24:00,17,1003,0,Supermercado,64.82,1,US,PT,Débito,1,Desktop,0,0,999999.0,0
29571,6899,2025-01-01 17:26:00,17,378,1,Supermercado,75.13,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
17249,1478,2025-01-01 17:29:00,17,80,1,Supermercado,26.3,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
7057,567,2025-01-01 17:31:00,17,38,1,Salud,104.8,0,ES,ES,Débito,1,Físico (TPV),0,0,842.0,0
90225,4833,2025-01-01 17:35:00,17,217,1,Restaurante,57.54,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
1231,6848,2025-01-01 17:42:00,17,591,1,Supermercado,7.29,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
42830,1761,2025-01-01 17:43:00,17,368,1,Supermercado,44.55,1,ES,ES,Débito,1,Móvil,0,1,999999.0,0
45449,7744,2025-01-01 17:46:00,17,624,1,Supermercado,31.49,1,US,US,Prepago,0,Desktop,0,0,999999.0,0
43101,6963,2025-01-01 17:47:00,17,458,1,Supermercado,16.16,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
59601,5729,2025-01-01 17:54:00,17,526,0,Salud,14.64,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
37112,8072,2025-01-01 17:56:00,17,915,1,Supermercado,152.29,1,ES,ES,Prepago,1,Móvil,0,1,999999.0,0
95886,9743,2025-01-01 18:00:00,18,24,0,Viajes,16.01,0,ES,BR,Crédito,1,Físico (TPV),0,0,999999.0,0
20388,6196,2025-01-01 18:02:00,18,12,1,Restaurante,124.83,1,US,US,Débito,1,Móvil,0,1,999999.0,0
74601,5688,2025-01-01 18:02:00,18,1472,0,Restaurante,2.66,1,ES,ES,Crédito,1,Desktop,0,0,999999.0,0
33459,5986,2025-01-01 18:03:00,18,565,1,Restaurante,4.34,0,FR,FR,Crédito,1,Físico (TPV),0,0,999999.0,0
85019,1374,2025-01-01 18:03:00,18,1012,0,Restaurante,6.74,1,CN,PT,Prepago,1,Desktop,0,0,999999.0,0
28043,3047,2025-01-01 18:05:00,18,1295,0,Restaurante,9.66,1,US,US,Débito,1,Móvil,0,0,999999.0,0
95473,6002,2025-01-01 18:07:00,18,1166,1,Supermercado,30.68,0,ES,FR,Débito,1,Físico (TPV),0,0,999999.0,0
96596,7039,2025-01-01 18:14:00,18,176,0,Restaurante,13.67,0,MX,MX,Prepago,1,Físico (TPV),0,0,999999.0,0
87139,3185,2025-01-01 18:15:00,18,454,1,Supermercado,9.95,0,GB,GB,Crédito,1,Físico (TPV),0,0,999999.0,0
14755,1432,2025-01-01 18:15:00,18,307,1,Viajes,10.28,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
60141,2876,2025-01-01 18:20:00,18,848,1,Supermercado,207.3,1,ES,ES,Débito,1,Móvil,0,1,999999.0,0
99206,7017,2025-01-01 18:32:00,18,207,1,Suscripciones,35.63,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
25414,7909,2025-01-01 18:32:00,18,1044,1,Salud,8.32,1,ES,ES,Crédito,1,Móvil,0,0,999999.0,0
15034,6390,2025-01-01 18:35:00,18,908,1,Supermercado,1.98,0,US,US,Débito,1,Físico (TPV),0,0,999999.0,0
32867,5538,2025-01-01 18:39:00,18,1266,1,Suscripciones,28.41,0,US,PT,Crédito,1,Físico (TPV),0,0,999999.0,0
99146,3812,2025-01-01 18:50:00,18,1014,0,Supermercado,12.96,0,JP,JP,Débito,1,Físico (TPV),0,0,999999.0,0
23416,903,2025-01-01 18:50:00,18,1186,0,Suscripciones,5.97,1,ES,ES,Crédito,0,Móvil,0,0,999999.0,0
10917,1820,2025-01-01 18:52:00,18,724,1,Salud,7.68,1,IT,IT,Crédito,1,Desktop,0,0,999999.0,0
91683,9499,2025-01-01 19:00:00,19,428,1,Electrónica,23.17,0,GB,JP,Débito,1,Físico (TPV),0,0,999999.0,0
74093,9574,2025-01-01 19:07:00,19,740,1,Supermercado,18.83,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
47572,3956,2025-01-01 19:07:00,19,106,1,Restaurante,3.44,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
56381,5292,2025-01-01 19:18:00,19,1260,1,Restaurante,59.21,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
71039,5369,2025-01-01 19:23:00,19,1350,1,Suscripciones,110.3,0,DE,DE,Débito,1,Físico (TPV),0,0,999999.0,0
39186,1805,2025-01-01 19:37:00,19,312,1,Salud,8.14,1,ES,ES,Débito,1,Desktop,0,0,999999.0,0
37399,5933,2025-01-01 20:07:00,20,262,1,Supermercado,3.61,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
29808,2448,2025-01-01 20:08:00,20,1183,1,Supermercado,1.71,0,GB,GB,Débito,1,Físico (TPV),0,0,999999.0,0
75297,3022,2025-01-01 20:09:00,20,71,1,Supermercado,16.09,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
72916,3435,2025-01-01 20:15:00,20,252,0,Supermercado,6.22,1,ES,ES,Crédito,1,Desktop,0,0,999999.0,0
88360,2724,2025-01-01 20:22:00,20,711,1,Suscripciones,9.21,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
24324,2390,2025-01-01 20:23:00,20,747,1,Viajes,243.22,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
44749,9696,2025-01-01 20:29:00,20,1154,1,Supermercado,16.76,1,ES,ES,Crédito,1,Desktop,0,0,999999.0,0
94206,3789,2025-01-01 20:34:00,20,661,1,Restaurante,17.31,1,JP,JP,Débito,1,Móvil,0,0,999999.0,0
1075,6241,2025-01-01 20:52:00,20,447,1,Restaurante,23.23,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
63093,9279,2025-01-01 20:58:00,20,1026,1,Supermercado,8.81,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
61421,3436,2025-01-01 21:08:00,21,1443,1,Suscripciones,18.72,1,ES,ES,Crédito,1,Móvil,0,0,999999.0,0
82721,6756,2025-01-01 21:20:00,21,111,1,Restaurante,11.58,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
42056,9451,2025-01-01 21:20:00,21,24,1,Supermercado,28.47,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
80252,2298,2025-01-01 21:22:00,21,1209,1,Restaurante,16.63,1,ES,ES,Débito,1,Desktop,0,0,999999.0,0
82444,4243,2025-01-01 21:26:00,21,669,1,Restaurante,13.34,1,CN,CN,Prepago,1,Móvil,0,0,999999.0,0
96795,4053,2025-01-01 21:26:00,21,803,1,Electrónica,3.34,1,IT,IT,Crédito,1,Desktop,0,0,999999.0,0
94644,162,2025-01-01 21:34:00,21,34,0,Supermercado,49.58,1,US,US,Débito,1,Desktop,0,0,999999.0,0
88951,4554,2025-01-01 21:38:00,21,587,1,Electrónica,29.3,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
23846,8048,2025-01-01 21:39:00,21,1237,1,Restaurante,21.91,1,ES,ES,Crédito,1,Móvil,0,0,999999.0,0
20725,298,2025-01-01 21:41:00,21,942,1,Supermercado,39.12,1,ES,ES,Prepago,1,Móvil,0,0,999999.0,0
82137,468,2025-01-01 21:44:00,21,482,1,Restaurante,4.94,1,ES,ES,Crédito,1,Desktop,0,0,999999.0,0
29843,4542,2025-01-01 21:44:00,21,130,1,Supermercado,76.11,0,GB,GB,Crédito,1,Físico (TPV),0,0,999999.0,0
81650,2327,2025-01-01 21:47:00,21,738,1,Salud,80.13,0,IT,IT,Débito,1,Físico (TPV),0,0,999999.0,0
25118,6822,2025-01-01 21:50:00,21,1210,1,Salud,33.93,1,GB,GB,Débito,1,Móvil,0,0,999999.0,0
96236,3309,2025-01-01 21:54:00,21,6,1,Supermercado,79.63,1,ES,ES,Débito,1,Móvil,0,1,999999.0,0
26126,3728,2025-01-01 21:56:00,21,37,1,Electrónica,9.8,0,MX,MX,Crédito,1,Físico (TPV),0,0,999999.0,0
34600,7769,2025-01-01 21:56:00,21,427,1,Supermercado,2.55,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
39607,6253,2025-01-01 21:56:00,21,391,1,Supermercado,24.19,1,ES,ES,Débito,0,Desktop,0,0,999999.0,0
27229,4007,2025-01-01 22:00:00,22,1450,1,Restaurante,13.15,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
21763,5246,2025-01-01 22:00:00,22,117,1,Electrónica,255.11,1,RU,RU,Crédito,1,Móvil,0,0,999999.0,0
33583,8380,2025-01-01 22:35:00,22,405,1,Suscripciones,21.05,0,FR,FR,Débito,1,Físico (TPV),0,0,999999.0,0
44755,6009,2025-01-01 22:43:00,22,1028,0,Restaurante,59.9,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
33736,8831,2025-01-01 22:43:00,22,679,1,Viajes,58.47,1,US,US,Débito,0,Móvil,0,1,999999.0,0
66849,2597,2025-01-01 22:45:00,22,919,1,Suscripciones,5.57,1,ES,ES,Crédito,0,Desktop,0,0,999999.0,0
55286,2040,2025-01-01 22:49:00,22,1079,1,Supermercado,7.32,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
79262,8748,2025-01-01 22:56:00,22,42,1,Supermercado,38.55,1,FR,FR,Débito,1,Móvil,0,0,999999.0,0
33689,276,2025-01-01 22:58:00,22,1195,1,Supermercado,33.13,1,GB,GB,Débito,1,Móvil,0,0,999999.0,0
18235,7350,2025-01-01 22:59:00,22,807,1,Supermercado,103.63,1,ES,CN,Crédito,1,Desktop,1,1,999999.0,0
13411,3851,2025-01-01 22:59:00,22,1191,1,Viajes,18.94,1,GB,GB,Crédito,1,Móvil,0,0,999999.0,0
56590,3418,2025-01-01 23:01:00,23,220,1,Supermercado,18.33,1,PT,PT,Débito,1,Móvil,0,0,999999.0,0
14982,4483,2025-01-01 23:11:00,23,545,0,Suscripciones,123.43,1,ES,ES,Débito,0,Móvil,0,1,999999.0,0
86935,4669,2025-01-01 23:20:00,23,1003,1,Supermercado,30.96,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
36913,4946,2025-01-01 23:40:00,23,226,1,Supermercado,17.54,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
46355,8152,2025-01-01 23:45:00,23,1067,1,Restaurante,35.44,1,ES,ES,Débito,1,Móvil,0,1,999999.0,0
91226,9982,2025-01-01 23:46:00,23,1257,1,Suscripciones,9.54,0,US,PT,Débito,1,Físico (TPV),0,0,999999.0,0
68467,4022,2025-01-01 23:52:00,23,1241,1,Salud,12.45,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
92102,1002,2025-01-01 23:59:00,23,1115,0,Supermercado,7.58,1,ES,ES,Débito,0,Desktop,0,0,999999.0,0
55579,3258,2025-01-02 00:00:00,0,930,1,Viajes,22.65,1,US,US,Débito,1,Desktop,0,0,999999.0,0
95147,4716,2025-01-02 00:04:00,0,152,1,Viajes,38.13,0,FR,PT,Crédito,1,Físico (TPV),0,0,999999.0,0
76322,2405,2025-01-02 00:15:00,0,1492,0,Electrónica,77.05,1,ES,ES,Débito,1,Móvil,0,1,999999.0,0
84526,1545,2025-01-02 00:19:00,0,997,0,Suscripciones,66.01,1,US,US,Débito,0,Móvil,1,1,999999.0,0
8039,1117,2025-01-02 00:26:00,0,1354,1,Viajes,42.22,1,DE,RU,Crédito,0,Móvil,0,0,999999.0,0
11088,7738,2025-01-02 00:28:00,0,39,1,Salud,15.48,1,US,US,Débito,0,Móvil,0,0,999999.0,0
39032,7694,2025-01-02 00:31:00,0,1251,0,Viajes,151.53,1,US,US,Débito,1,Móvil,0,0,999999.0,0
76850,1103,2025-01-02 00:44:00,0,1339,1,Supermercado,20.54,1,MX,MX,Débito,1,Móvil,0,1,999999.0,0
89878,7931,2025-01-02 00:55:00,0,788,1,Electrónica,19.38,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
49091,8574,2025-01-02 00:55:00,0,1188,1,Electrónica,1.35,0,FR,FR,Débito,1,Físico (TPV),0,0,999999.0,0
91460,807,2025-01-02 00:57:00,0,1455,1,Viajes,60.55,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
82162,7108,2025-01-02 01:03:00,1,664,1,Restaurante,10.98,1,ES,ES,Crédito,0,Móvil,0,0,999999.0,0
35985,22,2025-01-02 01:11:00,1,386,0,Restaurante,71.88,1,ES,ES,Prepago,1,Desktop,0,0,999999.0,0
8762,6624,2025-01-02 01:15:00,1,461,1,Supermercado,24.65,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
63523,6847,2025-01-02 01:21:00,1,1084,1,Suscripciones,64.88,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
89816,4018,2025-01-02 01:24:00,1,1410,1,Supermercado,28.34,1,ES,ES,Débito,1,Desktop,0,0,999999.0,0
21317,9346,2025-01-02 01:32:00,1,551,0,Suscripciones,69.93,0,ES,ES,Débito,1,Físico (TPV),0,0,672.0,0
10969,8606,2025-01-02 01:37:00,1,52,1,Restaurante,21.71,0,JP,JP,Débito,1,Físico (TPV),0,0,999999.0,0
8145,694,2025-01-02 01:39:00,1,769,1,Suscripciones,6.19,1,ES,ES,Débito,1,Desktop,0,0,999999.0,0
840,1687,2025-01-02 01:42:00,1,941,0,Restaurante,16.12,0,MX,MX,Crédito,1,Físico (TPV),0,0,999999.0,0
57928,5294,2025-01-02 01:45:00,1,355,1,Restaurante,24.22,1,US,JP,Débito,1,Móvil,0,0,999999.0,0
62858,8232,2025-01-02 01:48:00,1,520,1,Restaurante,17.44,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
78453,683,2025-01-02 01:51:00,1,308,1,Supermercado,139.01,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
8787,5789,2025-01-02 02:17:00,2,624,0,Restaurante,39.08,1,ES,ES,Débito,1,Desktop,0,0,999999.0,0
86017,5832,2025-01-02 02:18:00,2,258,1,Restaurante,215.58,0,CN,CN,Crédito,1,Físico (TPV),0,0,999999.0,0
45374,9614,2025-01-02 02:25:00,2,978,1,Viajes,111.02,0,ES,ES,Crédito,1,Físico (TPV),0,0,766.0,0
90094,7368,2025-01-02 02:31:00,2,828,1,Restaurante,8.81,1,ES,ES,Débito,0,Móvil,0,0,999999.0,0
48417,3298,2025-01-02 02:33:00,2,685,1,Suscripciones,19.73,1,BR,BR,Débito,1,Móvil,0,0,999999.0,0
75423,3491,2025-01-02 02:44:00,2,761,1,Restaurante,18.35,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
1280,4704,2025-01-02 02:45:00,2,867,1,Restaurante,10.44,1,ES,ES,Prepago,1,Móvil,0,0,999999.0,0
23117,2771,2025-01-02 02:47:00,2,1012,1,Restaurante,15.29,1,RU,RU,Débito,1,Móvil,0,0,999999.0,0
23516,9833,2025-01-02 02:47:00,2,500,1,Electrónica,27.22,0,GB,GB,Débito,1,Físico (TPV),0,0,999999.0,0
79868,5681,2025-01-02 02:49:00,2,1123,1,Restaurante,9.97,1,ES,ES,Crédito,1,Móvil,0,0,999999.0,0
32226,6889,2025-01-02 02:51:00,2,1291,1,Supermercado,37.87,1,IT,IT,Prepago,1,Desktop,0,0,999999.0,0
10944,3090,2025-01-02 03:00:00,3,712,1,Restaurante,10.94,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
1806,5976,2025-01-02 03:02:00,3,138,0,Suscripciones,7.58,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
70129,5795,2025-01-02 03:08:00,3,426,1,Supermercado,15.84,1,DE,DE,Débito,1,Móvil,0,0,999999.0,0
96521,1539,2025-01-02 03:11:00,3,1385,1,Supermercado,38.32,1,ES,ES,Crédito,1,Móvil,0,0,999999.0,0
37931,2495,2025-01-02 03:14:00,3,1128,1,Electrónica,36.09,1,ES,ES,Crédito,1,Móvil,0,0,999999.0,0
35454,2585,2025-01-02 03:14:00,3,407,1,Suscripciones,2.47,1,ES,ES,Débito,0,Móvil,0,0,999999.0,0
56500,5175,2025-01-02 03:16:00,3,1220,0,Suscripciones,9.49,0,IT,IT,Débito,1,Físico (TPV),0,0,999999.0,0
47631,1314,2025-01-02 03:30:00,3,681,0,Salud,12.11,0,DE,DE,Crédito,1,Físico (TPV),0,0,999999.0,0
24913,4842,2025-01-02 03:38:00,3,1410,1,Supermercado,14.08,1,BR,CN,Débito,1,Móvil,0,0,999999.0,1
91085,8542,2025-01-02 03:40:00,3,928,1,Suscripciones,54.2,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
17022,1189,2025-01-02 03:49:00,3,1091,1,Viajes,140.77,1,ES,ES,Crédito,1,Desktop,0,0,999999.0,0
43087,7389,2025-01-02 03:56:00,3,99,1,Supermercado,43.11,0,ES,ES,Prepago,1,Físico (TPV),0,0,999999.0,0
26545,5610,2025-01-02 04:14:00,4,1386,0,Restaurante,300.85,0,ES,MX,Crédito,1,Físico (TPV),0,0,999999.0,0
98805,906,2025-01-02 04:15:00,4,924,1,Restaurante,18.83,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
75916,9042,2025-01-02 04:18:00,4,295,1,Restaurante,7.08,1,ES,ES,Crédito,1,Tablet,0,0,999999.0,0
89342,4114,2025-01-02 04:19:00,4,127,1,Supermercado,169.78,1,ES,ES,Débito,1,Móvil,0,1,999999.0,0
98145,3996,2025-01-02 04:23:00,4,1038,1,Supermercado,17.99,1,DE,DE,Crédito,1,Móvil,0,0,999999.0,0
39535,3477,2025-01-02 04:26:00,4,1194,1,Restaurante,151.53,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
65761,7695,2025-01-02 04:36:00,4,640,1,Supermercado,18.83,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
38542,6905,2025-01-02 04:42:00,4,1252,1,Suscripciones,13.21,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
61511,7249,2025-01-02 04:44:00,4,888,1,Restaurante,20.22,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
91921,5925,2025-01-02 04:44:00,4,104,1,Viajes,30.66,1,DE,DE,Débito,1,Desktop,0,0,999999.0,0
33613,9545,2025-01-02 04:57:00,4,1264,1,Supermercado,2.9,0,DE,RU,Débito,1,Físico (TPV),0,0,999999.0,1
94405,2086,2025-01-02 04:59:00,4,857,1,Suscripciones,165.43,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
72243,9394,2025-01-02 05:00:00,5,234,1,Supermercado,7.35,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
30432,2729,2025-01-02 05:05:00,5,435,0,Suscripciones,80.68,1,FR,GB,Débito,1,Desktop,0,1,999999.0,0
27955,5426,2025-01-02 05:13:00,5,770,0,Salud,27.32,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
42799,3504,2025-01-02 05:15:00,5,1131,1,Restaurante,18.69,1,ES,ES,Crédito,1,Móvil,0,0,999999.0,0
57092,1259,2025-01-02 05:17:00,5,674,1,Supermercado,15.65,1,ES,ES,Crédito,0,Desktop,0,0,999999.0,0
1623,3088,2025-01-02 05:19:00,5,1336,1,Supermercado,32.79,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
69386,4283,2025-01-02 05:19:00,5,42,0,Restaurante,5.97,1,ES,ES,Crédito,0,Móvil,0,0,999999.0,0
20211,7162,2025-01-02 05:26:00,5,759,0,Supermercado,15.52,1,ES,ES,Prepago,1,Móvil,0,0,999999.0,0
31965,4985,2025-01-02 05:27:00,5,353,0,Restaurante,3.37,1,ES,ES,Crédito,1,Desktop,0,0,999999.0,0
85550,1638,2025-01-02 05:33:00,5,314,0,Suscripciones,19.46,1,US,US,Crédito,1,Desktop,0,0,999999.0,0
23540,2077,2025-01-02 05:43:00,5,866,0,Restaurante,2.43,1,US,US,Crédito,1,Móvil,0,1,999999.0,0
13533,393,2025-01-02 05:49:00,5,1359,1,Restaurante,25.78,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
89905,10,2025-01-02 05:51:00,5,726,0,Supermercado,13.97,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
62181,6644,2025-01-02 05:56:00,5,156,1,Viajes,26.24,0,DE,DE,Débito,1,Físico (TPV),0,0,999999.0,0
58746,8445,2025-01-02 06:03:00,6,623,1,Supermercado,23.29,0,US,US,Débito,1,Físico (TPV),0,0,999999.0,0
55446,1392,2025-01-02 06:06:00,6,985,1,Restaurante,19.94,0,PT,PT,Débito,1,Físico (TPV),0,0,999999.0,0
90369,1637,2025-01-02 06:16:00,6,1167,1,Restaurante,27.75,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
75972,5887,2025-01-02 06:23:00,6,845,1,Restaurante,43.16,1,ES,ES,Crédito,0,Móvil,0,0,999999.0,0
90951,2758,2025-01-02 06:23:00,6,25,1,Electrónica,22.38,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
32345,4216,2025-01-02 06:25:00,6,832,1,Salud,386.65,1,ES,ES,Débito,1,Desktop,0,1,999999.0,0
17590,8389,2025-01-02 06:32:00,6,564,1,Electrónica,113.51,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
67957,2002,2025-01-02 06:33:00,6,619,0,Supermercado,11.19,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
29709,3990,2025-01-02 06:33:00,6,22,1,Supermercado,56.54,1,ES,ES,Débito,0,Móvil,0,1,999999.0,0
57458,9360,2025-01-02 06:39:00,6,49,1,Salud,14.88,1,ES,ES,Crédito,1,Móvil,0,0,999999.0,0
20248,2122,2025-01-02 06:45:00,6,990,1,Supermercado,18.39,1,US,US,Crédito,0,Móvil,0,0,1676.0,0
72883,9286,2025-01-02 06:54:00,6,904,0,Supermercado,8.14,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
52985,8832,2025-01-02 07:07:00,7,164,0,Suscripciones,85.01,0,CN,CN,Débito,1,Físico (TPV),0,0,999999.0,0
6848,490,2025-01-02 07:21:00,7,1350,1,Supermercado,20.63,1,RU,BR,Crédito,1,Móvil,0,0,999999.0,0
7551,9675,2025-01-02 07:21:00,7,480,1,Supermercado,29.81,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
94120,6294,2025-01-02 07:22:00,7,1441,1,Restaurante,14.23,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
55883,406,2025-01-02 07:24:00,7,1434,0,Supermercado,111.43,1,DE,DE,Débito,1,Móvil,0,1,999999.0,0
85090,438,2025-01-02 07:36:00,7,1115,1,Restaurante,246.87,0,US,US,Débito,1,Físico (TPV),0,0,999999.0,0
41311,9256,2025-01-02 07:43:00,7,1321,1,Supermercado,288.03,1,US,US,Débito,1,Tablet,0,0,999999.0,0
11344,3505,2025-01-02 07:46:00,7,811,1,Restaurante,28.47,1,ES,ES,Débito,1,Desktop,0,0,999999.0,0
90692,9758,2025-01-02 07:46:00,7,1251,1,Supermercado,21.18,0,ES,ES,Prepago,1,Físico (TPV),0,0,999999.0,0
43204,7606,2025-01-02 07:47:00,7,1455,1,Supermercado,37.25,1,GB,GB,Débito,0,Desktop,0,0,999999.0,0
62721,722,2025-01-02 07:48:00,7,1395,1,Viajes,10.4,1,ES,ES,Crédito,1,Móvil,0,0,999999.0,0
92456,1273,2025-01-02 07:48:00,7,566,1,Supermercado,3.94,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
59513,5114,2025-01-02 07:52:00,7,582,1,Supermercado,49.01,1,ES,ES,Débito,0,Móvil,0,0,999999.0,0
1339,8653,2025-01-02 07:57:00,7,577,0,Restaurante,30.0,0,ES,DE,Prepago,1,Físico (TPV),0,0,999999.0,0
16867,3214,2025-01-02 07:59:00,7,618,1,Supermercado,62.25,0,ES,ES,Prepago,1,Físico (TPV),0,0,999999.0,0
58699,4758,2025-01-02 08:00:00,8,432,1,Electrónica,19.84,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
64347,6111,2025-01-02 08:19:00,8,835,0,Suscripciones,13.69,1,US,US,Débito,1,Móvil,0,0,999999.0,0
59705,2782,2025-01-02 08:22:00,8,897,0,Electrónica,2.46,1,DE,DE,Débito,0,Móvil,0,0,999999.0,1
15994,4013,2025-01-02 08:30:00,8,206,1,Supermercado,45.24,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
7088,1975,2025-01-02 08:41:00,8,1235,1,Electrónica,38.16,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
27172,408,2025-01-02 08:43:00,8,63,1,Restaurante,30.41,0,ES,ES,Crédito,1,Físico (TPV),0,0,999999.0,0
2739,3066,2025-01-02 08:49:00,8,224,1,Restaurante,24.74,1,CN,CN,Crédito,1,Móvil,0,0,999999.0,0
51418,9491,2025-01-02 08:51:00,8,118,1,Supermercado,51.57,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
82593,7646,2025-01-02 08:53:00,8,909,1,Supermercado,71.64,1,ES,ES,Crédito,1,Móvil,0,1,999999.0,0
42350,5578,2025-01-02 09:00:00,9,1281,1,Electrónica,37.71,0,FR,FR,Débito,1,Físico (TPV),0,0,999999.0,0
93488,5556,2025-01-02 09:05:00,9,993,1,Salud,23.52,0,GB,GB,Débito,1,Físico (TPV),0,0,999999.0,0
43233,4761,2025-01-02 09:06:00,9,971,1,Restaurante,47.85,1,US,US,Débito,1,Móvil,0,0,999999.0,0
63198,1603,2025-01-02 09:18:00,9,548,1,Supermercado,2.33,1,ES,ES,Débito,1,Móvil,0,0,999999.0,0
55773,666,2025-01-02 09:23:00,9,470,1,Viajes,13.03,1,JP,JP,Débito,1,Móvil,0,0,999999.0,0
85448,7944,2025-01-02 09:24:00,9,258,0,Supermercado,14.02,1,ES,FR,Crédito,1,Desktop,0,0,999999.0,0
